OBJECTID,Join_Count,TARGET_FID,JOIN_FID,AggGrp_20130430,Year,Season,Month,Day,STATIONID,depth_m,biomass_den_kg_m3,pop_den_no_m3,DECLAT_ctr,DECLON_ctr
5565,1,5565,42,large_jellyfish,1992,Fall,10,22,60477,100.401120000000010,0.000000000000000,0.000000000000000,27.542000000000002,-96.664000000000001
5566,1,5566,97,large jellyfish,1992,Fall,11,1,60558,36.758879999999998,0.986024092600362,8.775295322495150,29.184999999999999,-93.700999999999993
5567,1,5567,104,large_jellyfish,1992,Summer,7,6,65275,30.175200000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.194000000000003
5568,1,5568,83,large_jellyfish,1992,Summer,7,8,65291,53.583840000000002,0.000000000000000,0.000000000000000,28.620999999999999,-90.549000000000007
5569,1,5569,83,large_jellyfish,1992,Summer,7,8,65290,50.109119999999997,0.000000000000000,0.000000000000000,28.632000000000001,-90.561999999999998
5570,1,5570,83,large_jellyfish,1992,Summer,7,8,65289,53.583840000000002,0.000000000000000,0.000000000000000,28.623000000000001,-90.551000000000002
5571,1,5571,83,large_jellyfish,1992,Summer,7,8,65288,63.459359999999997,0.000000000000000,0.000000000000000,28.545999999999999,-90.602999999999994
5572,1,5572,83,large_jellyfish,1992,Summer,7,7,65287,63.459359999999997,0.000000000000000,0.000000000000000,28.597000000000001,-90.397000000000006
5573,1,5573,83,large_jellyfish,1992,Summer,7,7,65286,56.875680000000003,0.000000000000000,0.000000000000000,28.574999999999999,-90.573999999999998
5574,1,5574,83,large_jellyfish,1992,Summer,7,7,65285,66.934079999999994,0.000000000000000,0.000000000000000,28.507999999999999,-90.596000000000004
5575,1,5575,83,large_jellyfish,1992,Summer,7,7,65283,63.459359999999997,0.000000000000000,0.000000000000000,28.623000000000001,-90.412000000000006
5576,1,5576,84,large_jellyfish,1992,Summer,7,7,65280,33.467039999999997,0.000000000000000,0.000000000000000,28.969000000000001,-90.180999999999997
5577,1,5577,104,large_jellyfish,1992,Summer,7,6,65279,30.175200000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.194000000000003
5578,1,5578,104,large_jellyfish,1992,Summer,7,6,65278,23.408639999999998,0.000000000000000,0.000000000000000,29.038000000000000,-90.236000000000004
5579,1,5579,41,large jellyfish,1992,Fall,10,23,60479,40.050719999999998,0.130379218156475,3.042181756984410,27.867999999999999,-96.870999999999995
5580,1,5580,84,large_jellyfish,1992,Summer,7,6,65276,36.758879999999998,0.000000000000000,0.000000000000000,28.940000000000001,-90.186000000000007
5581,1,5581,82,large_jellyfish,1992,Summer,7,8,65295,26.700479999999999,0.000000000000000,0.000000000000000,28.734999999999999,-91.084000000000003
5582,1,5582,104,large_jellyfish,1992,Summer,7,6,65274,16.642080000000000,0.000000000000000,0.000000000000000,29.081000000000000,-90.195999999999998
5583,1,5583,104,large_jellyfish,1992,Summer,7,6,65273,23.408639999999998,0.000000000000000,0.000000000000000,29.038000000000000,-90.236000000000004
5584,1,5584,139,large jellyfish,1992,Fall,10,14,60388,16.642080000000000,7.150849642784890,9.571064979736329,30.202000000000002,-88.113000000000000
5585,1,5585,139,large jellyfish,1992,Fall,10,14,60390,20.116800000000001,35.635339191825103,94.956553862820499,30.196999999999999,-88.111999999999995
5586,1,5586,139,large jellyfish,1992,Fall,10,14,60392,20.116800000000001,25.745450388815801,153.458522679455000,30.183000000000000,-88.113000000000000
5587,1,5587,139,large jellyfish,1992,Fall,10,15,60394,30.175200000000000,0.908308553156773,9.168218993651649,30.146999999999998,-88.135000000000005
5588,1,5588,139,large jellyfish,1992,Fall,10,15,60396,23.408639999999998,32.918589519855601,67.566995735032606,30.175000000000001,-88.117000000000004
5589,1,5589,139,large jellyfish,1992,Fall,10,15,60398,23.408639999999998,26.326743255495298,141.738284286272010,30.152999999999999,-88.113000000000000
5590,1,5590,139,large_jellyfish,1992,Fall,10,15,60400,23.408639999999998,0.000000000000000,0.000000000000000,30.151000000000000,-88.072999999999993
5591,1,5591,139,large_jellyfish,1992,Fall,10,15,60402,16.642080000000000,0.000000000000000,0.000000000000000,30.199999999999999,-88.108999999999995
5592,1,5592,139,large jellyfish,1992,Fall,10,15,60404,16.642080000000000,0.059954595722122,1.264102921851970,30.195000000000000,-88.108999999999995
5593,1,5593,104,large_jellyfish,1992,Summer,7,6,65277,16.642080000000000,0.000000000000000,0.000000000000000,29.081000000000000,-90.195999999999998
5594,1,5594,103,large_jellyfish,1992,Fall,9,29,65310,20.116800000000001,0.000000000000000,0.000000000000000,28.986999999999998,-90.563000000000002
5595,1,5595,83,large_jellyfish,1992,Fall,9,30,65325,20.116800000000001,0.000000000000000,0.000000000000000,28.980000000000000,-90.802999999999997
5596,1,5596,83,large_jellyfish,1992,Fall,9,30,65324,20.116800000000001,0.000000000000000,0.000000000000000,28.978999999999999,-90.802000000000007
5597,1,5597,105,large_jellyfish,1992,Fall,9,30,65323,60.167520000000003,0.000000000000000,0.000000000000000,29.059999999999999,-89.700999999999993
5598,1,5598,85,large_jellyfish,1992,Fall,9,30,65321,70.225920000000002,0.000000000000000,0.000000000000000,28.977000000000000,-89.543000000000006
5599,1,5599,85,large_jellyfish,1992,Fall,9,30,65320,73.517759999999996,0.000000000000000,0.000000000000000,28.975999999999999,-89.543999999999997
5600,1,5600,105,large_jellyfish,1992,Fall,9,29,65319,40.050719999999998,0.000000000000000,0.000000000000000,29.132000000000001,-89.853999999999999
5601,1,5601,105,large_jellyfish,1992,Fall,9,29,65318,60.167520000000003,0.000000000000000,0.000000000000000,29.058000000000000,-89.703000000000003
5602,1,5602,105,large_jellyfish,1992,Fall,9,29,65317,56.875680000000003,0.000000000000000,0.000000000000000,29.064000000000000,-89.819000000000003
5603,1,5603,105,large_jellyfish,1992,Fall,9,29,65316,56.875680000000003,0.000000000000000,0.000000000000000,29.065000000000001,-89.819999999999993
5604,1,5604,105,large_jellyfish,1992,Fall,9,29,65315,40.050719999999998,0.000000000000000,0.000000000000000,29.129000000000001,-89.853999999999999
5605,1,5605,83,large_jellyfish,1992,Fall,9,29,65313,33.467039999999997,0.000000000000000,0.000000000000000,28.908000000000001,-90.414000000000001
5606,1,5606,83,large_jellyfish,1992,Summer,7,8,65292,50.109119999999997,0.000000000000000,0.000000000000000,28.629999999999999,-90.561000000000007
5607,1,5607,84,large_jellyfish,1992,Fall,9,29,65311,40.050719999999998,0.000000000000000,0.000000000000000,28.937000000000001,-90.162999999999997
5608,1,5608,83,large_jellyfish,1992,Summer,7,8,65293,56.875680000000003,0.000000000000000,0.000000000000000,28.599000000000000,-90.584999999999994
5609,1,5609,83,large_jellyfish,1992,Fall,9,28,65309,26.700479999999999,0.000000000000000,0.000000000000000,28.888000000000002,-90.692999999999998
5610,1,5610,83,large_jellyfish,1992,Fall,9,28,65308,30.175200000000000,0.000000000000000,0.000000000000000,28.905999999999999,-90.567999999999998
5611,1,5611,83,large_jellyfish,1992,Fall,9,28,65307,33.467039999999997,0.000000000000000,0.000000000000000,28.905000000000001,-90.417000000000002
5612,1,5612,83,large_jellyfish,1992,Fall,9,28,65306,30.175200000000000,0.000000000000000,0.000000000000000,28.905000000000001,-90.570999999999998
5613,1,5613,83,large_jellyfish,1992,Fall,9,28,65305,26.700479999999999,0.000000000000000,0.000000000000000,28.884000000000000,-90.695999999999998
5614,1,5614,103,large_jellyfish,1992,Fall,9,28,65304,23.408639999999998,0.000000000000000,0.000000000000000,28.988000000000000,-90.566000000000003
5615,1,5615,82,large_jellyfish,1992,Summer,7,9,65300,30.175200000000000,0.000000000000000,0.000000000000000,28.663000000000000,-91.128000000000000
5616,1,5616,82,large_jellyfish,1992,Summer,7,8,65299,26.700479999999999,0.000000000000000,0.000000000000000,28.731999999999999,-91.081999999999994
5617,1,5617,82,large_jellyfish,1992,Summer,7,8,65298,46.817279999999997,0.000000000000000,0.000000000000000,28.693999999999999,-91.343999999999994
5618,1,5618,82,large_jellyfish,1992,Summer,7,8,65297,46.817279999999997,0.000000000000000,0.000000000000000,28.690000000000001,-91.341999999999999
5619,1,5619,82,large_jellyfish,1992,Summer,7,8,65296,33.467039999999997,0.000000000000000,0.000000000000000,28.667999999999999,-91.129999999999995
5620,1,5620,139,large_jellyfish,1992,Fall,10,15,60410,26.700479999999999,0.000000000000000,0.000000000000000,30.155000000000001,-88.137000000000000
5621,1,5621,84,large_jellyfish,1992,Fall,9,29,65312,40.050719999999998,0.000000000000000,0.000000000000000,28.939000000000000,-90.155000000000001
5622,1,5622,35,large_jellyfish,1992,Fall,10,21,60464,115.397279999999990,0.000000000000000,0.000000000000000,27.448000000000000,-96.716999999999999
5623,1,5623,139,large_jellyfish,1992,Fall,10,15,60406,20.116800000000001,0.000000000000000,0.000000000000000,30.181999999999999,-88.111000000000004
5624,1,5624,34,large_jellyfish,1992,Fall,10,20,60452,63.459359999999997,0.000000000000000,0.000000000000000,27.016999999999999,-97.081000000000003
5625,1,5625,34,large jellyfish,1992,Fall,10,20,60453,56.875680000000003,0.370300793120215,3.703007931202150,27.004000000000001,-97.144000000000005
5626,1,5626,34,large jellyfish,1992,Fall,10,20,60454,50.109119999999997,0.108748571613011,3.806200006455380,27.021000000000001,-97.207999999999998
5627,1,5627,34,large jellyfish,1992,Fall,10,21,60455,33.467039999999997,10.985490972750400,98.052316120417302,27.082000000000001,-97.292000000000002
5628,1,5628,34,large jellyfish,1992,Fall,10,21,60456,43.525440000000003,0.566762628698465,19.364389813864200,27.233000000000001,-97.245000000000005
5629,1,5629,34,large jellyfish,1992,Fall,10,21,60457,20.116800000000001,0.021829092842028,0.436581856840553,27.442000000000000,-97.277000000000001
5630,1,5630,34,large jellyfish,1992,Fall,10,21,60458,53.583840000000002,1.860632495335010,16.861981988973600,27.463999999999999,-97.022999999999996
5631,1,5631,41,large jellyfish,1992,Fall,10,21,60459,50.109119999999997,0.054374285806506,0.543742858065055,27.492000000000001,-97.063000000000002
5632,1,5632,41,large jellyfish,1992,Fall,10,21,60460,36.758879999999998,0.279213942079391,3.191016480907330,27.527000000000001,-97.138999999999996
5633,1,5633,41,large jellyfish,1992,Fall,10,21,60461,30.175200000000000,0.016371819631521,0.654872785260830,27.533000000000001,-97.180000000000007
5634,1,5634,34,large jellyfish,1992,Fall,10,20,60449,23.408639999999998,0.444519708783110,5.334236505397330,27.000000000000000,-97.359999999999999
5635,1,5635,41,large_jellyfish,1992,Fall,10,21,60463,60.167520000000003,0.000000000000000,0.000000000000000,27.550999999999998,-96.921000000000006
5636,1,5636,34,large jellyfish,1992,Fall,10,20,60448,33.467039999999997,0.472103744283490,9.442074885669790,27.053000000000001,-97.296999999999997
5637,1,5637,35,large_jellyfish,1992,Fall,10,21,60465,117.043200000000000,0.000000000000000,0.000000000000000,27.414999999999999,-96.665000000000006
5638,1,5638,35,large_jellyfish,1992,Fall,10,21,60466,117.043200000000000,0.000000000000000,0.000000000000000,27.248999999999999,-96.817999999999998
5639,1,5639,35,large jellyfish,1992,Fall,10,21,60467,133.868159999999990,0.435788071646299,1.452626905487670,27.335000000000001,-96.704999999999998
5640,1,5640,35,large jellyfish,1992,Fall,10,22,60468,187.269119999999990,4.267389204317860,50.802252432355402,27.317000000000000,-96.525000000000006
5641,0,5641,-1,large_jellyfish,1992,Fall,10,22,60469,200.619360000000000,0.000000000000000,0.000000000000000,27.297999999999998,-96.462000000000003
5642,1,5642,43,large_jellyfish,1992,Fall,10,22,60470,167.152320000000000,0.000000000000000,0.000000000000000,27.609000000000002,-96.325000000000003
5643,1,5643,35,large_jellyfish,1992,Fall,10,22,60472,133.868159999999990,0.000000000000000,0.000000000000000,27.404000000000000,-96.661000000000001
5644,1,5644,35,large_jellyfish,1992,Fall,10,22,60473,167.152320000000000,0.000000000000000,0.000000000000000,27.352000000000000,-96.558000000000007
5645,1,5645,42,large_jellyfish,1992,Fall,10,22,60474,97.657920000000004,0.000000000000000,0.000000000000000,27.686000000000000,-96.605999999999995
5646,1,5646,42,large jellyfish,1992,Fall,10,22,60475,100.401120000000010,0.108947017911575,1.089470179115750,27.654000000000000,-96.560000000000002
5647,1,5647,42,large_jellyfish,1992,Fall,10,22,60476,96.377759999999995,0.000000000000000,0.000000000000000,27.571000000000002,-96.707999999999998
5648,1,5648,120,large jellyfish,1992,Fall,11,6,60599,24.140160000000002,0.104779645641733,0.261949114104333,29.548999999999999,-93.084000000000003
5649,1,5649,41,large_jellyfish,1992,Fall,10,21,60462,43.525440000000003,0.000000000000000,0.000000000000000,27.600000000000001,-97.052999999999997
5650,1,5650,19,large_jellyfish,1992,Fall,10,18,60433,73.517759999999996,0.000000000000000,0.000000000000000,26.167999999999999,-96.902000000000001
5651,1,5651,41,large jellyfish,1992,Fall,10,23,60478,23.408639999999998,0.025401126216178,0.508022524323553,27.800000000000001,-97.033000000000001
5652,1,5652,139,large jellyfish,1992,Fall,10,15,60412,23.408639999999998,0.101604504864711,0.508022524323553,30.157000000000000,-88.117000000000004
5653,1,5653,139,large_jellyfish,1992,Fall,10,15,60414,23.408639999999998,0.000000000000000,0.000000000000000,30.148000000000000,-88.082999999999998
5654,1,5654,139,large jellyfish,1992,Fall,10,15,60416,23.408639999999998,0.063502815540444,0.254011262161778,30.143000000000001,-88.097999999999999
5655,1,5655,139,large_jellyfish,1992,Fall,10,15,60418,30.175200000000000,0.000000000000000,0.000000000000000,30.132000000000001,-88.105000000000004
5656,1,5656,139,large_jellyfish,1992,Fall,10,15,60420,30.175200000000000,0.000000000000000,0.000000000000000,30.137000000000000,-88.141999999999996
5657,1,5657,139,large_jellyfish,1992,Fall,10,15,60422,26.700479999999999,0.000000000000000,0.000000000000000,30.145000000000000,-88.096999999999994
5658,1,5658,139,large jellyfish,1992,Fall,10,15,60424,26.700479999999999,0.463570553445244,1.448657979516390,30.129000000000001,-88.102999999999994
5659,1,5659,139,large jellyfish,1992,Fall,10,15,60426,30.175200000000000,7.484868499138680,18.336437987303299,30.135999999999999,-88.135000000000005
5660,0,5660,-1,large_jellyfish,1992,Fall,10,18,60428,200.619360000000000,0.000000000000000,0.000000000000000,26.449999999999999,-96.372000000000000
5661,1,5661,19,large_jellyfish,1992,Fall,10,18,60429,40.050719999999998,0.000000000000000,0.000000000000000,26.297000000000001,-97.052999999999997
5662,1,5662,27,large_jellyfish,1992,Fall,10,20,60451,83.576160000000002,0.000000000000000,0.000000000000000,26.966999999999999,-96.965000000000003
5663,1,5663,19,large_jellyfish,1992,Fall,10,18,60432,60.167520000000003,0.000000000000000,0.000000000000000,26.081000000000000,-96.950000000000003
5664,1,5664,139,large_jellyfish,1992,Fall,10,15,60408,20.116800000000001,0.000000000000000,0.000000000000000,30.175999999999998,-88.120000000000005
5665,1,5665,28,large jellyfish,1992,Fall,10,19,60435,150.510240000000010,3.744957494255570,47.363178078243202,26.503000000000000,-96.515000000000001
5666,1,5666,27,large jellyfish,1992,Fall,10,19,60436,53.583840000000002,0.116289530958438,1.744342964376580,26.491000000000000,-97.063999999999993
5667,1,5667,28,large_jellyfish,1992,Fall,10,19,60437,150.510240000000010,0.000000000000000,0.000000000000000,26.797999999999998,-96.742000000000004
5668,1,5668,27,large_jellyfish,1992,Fall,10,19,60438,66.934079999999994,0.000000000000000,0.000000000000000,26.856999999999999,-97.040000000000006
5669,1,5669,27,large_jellyfish,1992,Fall,10,19,60439,56.875680000000003,0.000000000000000,0.000000000000000,26.849000000000000,-97.137000000000000
5670,1,5670,27,large jellyfish,1992,Fall,10,19,60440,26.700479999999999,0.521516872625898,5.794631918065530,26.917000000000002,-97.343000000000004
5671,1,5671,27,large_jellyfish,1992,Fall,10,19,60441,46.817279999999997,0.000000000000000,0.000000000000000,26.832999999999998,-97.236000000000004
5672,1,5672,27,large_jellyfish,1992,Fall,10,19,60442,30.175200000000000,0.000000000000000,0.000000000000000,26.635000000000002,-97.263000000000005
5673,1,5673,27,large jellyfish,1992,Fall,10,19,60443,26.700479999999999,0.115892638361311,2.317852767226220,26.603000000000002,-97.253000000000000
5674,1,5674,27,large jellyfish,1992,Fall,10,20,60444,36.758879999999998,0.358989354102074,4.786524721360980,26.587000000000000,-97.207999999999998
5675,1,5675,27,large jellyfish,1992,Fall,10,20,60445,66.934079999999994,2.251571703505870,24.694657393290299,26.680000000000000,-97.048000000000002
5676,1,5676,34,large_jellyfish,1992,Fall,10,20,60447,83.576160000000002,0.000000000000000,0.000000000000000,27.353000000000002,-96.869000000000000
5677,1,5677,19,large_jellyfish,1992,Fall,10,18,60430,20.116800000000001,0.000000000000000,0.000000000000000,26.149000000000001,-97.156000000000006
5678,1,5678,108,large_jellyfish,1992,Summer,6,14,62484,117.043200000000000,0.000000000000000,0.000000000000000,29.417000000000002,-88.153000000000006
5679,1,5679,107,large_jellyfish,1992,Summer,6,15,62491,167.152320000000000,0.000000000000000,0.000000000000000,29.177000000000000,-88.602000000000004
5680,1,5680,139,large jellyfish,1992,Summer,6,13,62469,22.677119999999999,0.049214682043844,3.198954332849870,30.178999999999998,-88.111000000000004
