OBJECTID,Join_Count,join_distance,TARGET_FID,FID_jelly_,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,FID_jell_1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2,FID_jell_2,agg_grp_13,year_12_13,month_1_13,day_12_13,stationid1,use_pop__3,use_biom_3,depth_m_13,biomass__3,pop_den__3,decslat__3,decslon__3
434,0,-1.000000000000000,434,28168,large jellyfish,1983,3,30,912,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.716999999999999,-89.332999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
435,1,1002.576088114216600,435,12192,large jellyfish,1985,3,18,2248,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.719999999999999,-91.433000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2809,large jellyfish,2011,6,23,174509,0.000000000000000,0.000000000000000,27.100000000000001,0.000000000000000,0.000000000000000,28.727000000000000,-91.426500000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
436,1,781.167941573792290,436,11810,large jellyfish,1985,3,13,2155,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.719999999999999,-89.716999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16071,large jellyfish,2002,11,9,4048,0.000000000000000,0.000000000000000,93.000000000000000,0.000000000000000,0.000000000000000,28.714500000000001,-89.721999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
437,1,346.385841073543930,437,16131,large jellyfish,1984,3,22,40600,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.728000000000002,-89.625000000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6114,large jellyfish,2015,7,5,202916,0.000000000000000,0.000000000000000,92.700000000000003,0.000000000000000,0.000000000000000,28.728500000000000,-89.621499999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
438,1,1662.987508207240100,438,11917,large jellyfish,1985,3,13,2156,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.730000000000000,-89.796999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7952,large jellyfish,2009,7,14,205450,0.000000000000000,0.000000000000000,87.099999999999994,0.000000000000000,0.000000000000000,28.716999999999999,-89.788499999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
439,1,3250.828217513149400,439,28171,large jellyfish,1983,3,30,915,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.733000000000001,-89.433000000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21794,large jellyfish,1983,11,2,63586,0.000000000000000,0.000000000000000,113.400000000000010,0.000000000000000,0.000000000000000,28.706000000000000,-89.445999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
440,1,336.934163616628840,440,16390,large jellyfish,1983,6,21,4356,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.734000000000002,-90.269000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17278,large jellyfish,1997,7,1,52062,0.000000000000000,0.000000000000000,27.399999999999999,0.000000000000000,0.000000000000000,28.732500000000002,-90.272000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
441,1,797.419460447797290,441,12122,large jellyfish,1985,3,14,2183,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.739000000000001,-90.075000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12118,large jellyfish,2003,11,5,218,0.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,0.000000000000000,28.732500000000002,-90.078500000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
442,1,3008.512977312233500,442,16126,large jellyfish,1984,3,22,40596,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.747000000000000,-89.456999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21791,large jellyfish,1983,11,2,63582,0.000000000000000,0.000000000000000,95.099999999999994,0.000000000000000,0.000000000000000,28.765999999999998,-89.435000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
443,1,1698.319228036350100,443,12881,large jellyfish,1982,6,30,30795,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.750000000000000,-92.950000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25697,large jellyfish,1996,11,3,76671,0.000000000000000,0.000000000000000,31.100000000000001,0.000000000000000,0.000000000000000,28.756000000000000,-92.965999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
444,1,991.011014304866880,444,15350,large jellyfish,1986,11,9,39545,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.750000000000000,-91.686999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2114,large jellyfish,1983,6,16,13497,0.000000000000000,0.000000000000000,26.000000000000000,0.000000000000000,0.000000000000000,28.755500000000001,-91.679000000000002,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
445,1,1080.841715213626000,445,15422,large jellyfish,1986,11,16,39611,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.751999999999999,-94.653000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26536,large jellyfish,2005,7,5,82371,0.988662661747766,0.338122630317736,22.899999999999999,7.743008234276150,22.640374954023802,28.761500000000002,-94.650499999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
446,1,596.139735288764650,446,15423,large jellyfish,1986,11,16,39612,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.753000000000000,-94.719999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27061,large jellyfish,2006,7,4,84060,0.000000000000000,0.000000000000000,24.100000000000001,0.000000000000000,0.000000000000000,28.757999999999999,-94.722250000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
447,1,1508.994041227455900,447,16392,large jellyfish,1983,6,21,4358,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.754000000000001,-89.819000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26665,large jellyfish,2005,11,11,82520,0.000000000000000,0.000000000000000,85.000000000000000,0.000000000000000,0.000000000000000,28.743500000000001,-89.828834999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
448,1,716.639273011204520,448,12148,large jellyfish,1985,3,16,2208,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.757000000000001,-90.245999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12150,large jellyfish,2003,11,6,221,0.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000,28.754000000000001,-90.239500000000007,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
449,1,469.885995530806100,449,12021,large jellyfish,1985,3,13,2157,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.757000000000001,-89.841999999999999,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18446,large jellyfish,1991,7,12,56080,0.000000000000000,0.000000000000000,73.200000000000003,0.000000000000000,0.000000000000000,28.758500000000002,-89.837500000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
450,1,1234.697530897819000,450,12147,large jellyfish,1985,3,16,2207,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.757999999999999,-90.289000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17459,large jellyfish,1984,10,26,52684,0.000000000000000,0.000000000000000,25.600000000000001,0.000000000000000,0.000000000000000,28.768999999999998,-90.287000000000006,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
451,1,1222.197675765383300,451,16132,large jellyfish,1984,3,22,40603,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.757999999999999,-89.638000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4865,large jellyfish,1985,10,23,19909,0.000000000000000,0.000000000000000,104.000000000000000,0.000000000000000,0.000000000000000,28.763999999999999,-89.627499999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
452,1,2217.171193538808400,452,12293,large jellyfish,1985,4,7,2343,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.757999999999999,-89.579999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15936,large jellyfish,2002,7,12,40218,0.000000000000000,0.000000000000000,93.000000000000000,0.000000000000000,0.000000000000000,28.775500000000001,-89.569000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
453,1,3255.080356294744900,453,15419,large jellyfish,1986,11,16,39609,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.766999999999999,-94.052999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7580,large jellyfish,2009,10,28,205033,0.000000000000000,0.000000000000000,27.800000000000001,0.000000000000000,0.000000000000000,28.741000000000000,-94.068500000000000,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
454,1,1492.823586477562500,454,15391,large jellyfish,1986,11,12,39582,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.766999999999999,-93.834999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10658,large jellyfish,1988,11,3,21163,0.000000000000000,0.000000000000000,25.600000000000001,0.000000000000000,0.000000000000000,28.780000000000001,-93.831000000000003,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
455,1,1458.367926565134900,455,15375,large jellyfish,1986,11,11,39568,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.766999999999999,-93.147999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13895,large jellyfish,1987,11,11,36785,0.000000000000000,0.000000000000000,27.399999999999999,0.000000000000000,0.000000000000000,28.756499999999999,-93.138999999999996,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
456,1,2021.050565112882400,456,12037,large jellyfish,1985,3,13,2158,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.766999999999999,-89.924999999999997,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11247,large jellyfish,2017,11,16,213304,0.000000000000000,0.000000000000000,49.100000000000001,0.000000000000000,0.000000000000000,28.776000000000000,-89.942999999999998,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
457,1,449.140072741719620,457,28170,large jellyfish,1983,3,30,914,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.766999999999999,-89.367000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11246,large jellyfish,2017,11,16,213303,0.000000000000000,0.000000000000000,98.500000000000000,0.000000000000000,0.000000000000000,28.765000000000001,-89.370999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
458,1,1388.837634595620100,458,28169,large jellyfish,1983,3,30,913,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.766999999999999,-89.349999999999994,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4163,large jellyfish,1996,11,8,18882,0.000000000000000,0.000000000000000,98.900000000000006,0.000000000000000,0.000000000000000,28.779499999999999,-89.349000000000004,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
459,0,-1.000000000000000,459,15202,large jellyfish,1986,10,23,39401,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.783000000000001,-85.316999999999993,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
460,1,2949.745976375588300,460,11313,large jellyfish,1985,3,12,2140,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.786999999999999,-89.388000000000005,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11246,large jellyfish,2017,11,16,213303,0.000000000000000,0.000000000000000,98.500000000000000,0.000000000000000,0.000000000000000,28.765000000000001,-89.370999999999995,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
461,0,-1.000000000000000,461,15211,large jellyfish,1986,10,24,39410,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.788000000000000,-85.030000000000001,-1,,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
