"stationid","agg_grp","year","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
11347,"large jellyfish",1987,6,16,8,29.6865,-93.7535,"1_inshore","2_Lou",0,0,0,0
11348,"large jellyfish",1987,6,16,8,29.701,-93.6805,"1_inshore","2_Lou",0,0,0,0
11349,"large jellyfish",1987,6,16,9.1,29.688,-93.6245,"1_inshore","2_Lou",0,0,0,0
11350,"large jellyfish",1987,6,16,11,29.6185,-93.6595,"1_inshore","2_Lou",0,0,0,0
11351,"large jellyfish",1987,6,16,11,29.632,-93.676,"1_inshore","2_Lou",0,0,0,0
11352,"large jellyfish",1987,6,16,12,29.606,-93.6805,"1_inshore","2_Lou",0,0,0,0
11353,"large jellyfish",1987,6,16,10,29.6645,-93.746,"1_inshore","2_Lou",0,0,0,0
11354,"large jellyfish",1987,6,11,9.1,29.295,-94.712,"1_inshore","1_Tex",0,0,0,0
11355,"large jellyfish",1987,6,14,12.8,29.2745,-94.6535,"1_inshore","1_Tex",0,0,0,0
11356,"large jellyfish",1987,6,14,16,29.243,-94.643,"1_inshore","1_Tex",0,0,0,0
11357,"large jellyfish",1987,6,14,13,29.325,-94.5875,"1_inshore","1_Tex",0,0,0,0
11358,"large jellyfish",1987,6,14,9,29.4065,-94.5925,"1_inshore","1_Tex",0,0,0,0
11359,"large jellyfish",1987,6,14,8,29.423,-94.6225,"1_inshore","1_Tex",0,0,0,0
11360,"large jellyfish",1987,6,14,3.7,29.39,-94.706,"1_inshore","1_Tex",0,0,0,0
11361,"large jellyfish",1987,6,14,9,29.358,-94.6765,"1_inshore","1_Tex",0,0,0,0
11362,"large jellyfish",1987,6,16,16.5,29.2065,-94.671,"1_inshore","1_Tex",0,0,0,0
11363,"large jellyfish",1987,6,16,16.5,29.1585,-94.7245,"1_inshore","1_Tex",0,0,0,0
11364,"large jellyfish",1987,6,16,15,29.1595,-94.807,"1_inshore","1_Tex",0,0,0,0
11365,"large jellyfish",1987,6,16,15,29.142,-94.8225,"1_inshore","1_Tex",0,0,0,0
11366,"large jellyfish",1987,6,16,15,29.1435,-94.8425,"1_inshore","1_Tex",0,0,0,0
11367,"large jellyfish",1987,6,16,7.3,29.2125,-94.889,"1_inshore","1_Tex",0,0,0,0
11368,"large jellyfish",1987,6,16,13,29.1905,-94.793,"1_inshore","1_Tex",0,0,0,0
11369,"large jellyfish",1987,6,16,12.8,29.211,-94.7715,"1_inshore","1_Tex",0,0,0,0
11558,"large jellyfish",1991,11,10,11,27.926,-96.955,"1_inshore","1_Tex",0,0,0,0
11559,"large jellyfish",1991,11,10,13,27.938,-96.912,"1_inshore","1_Tex",0,0,0,0
11560,"large jellyfish",1991,11,10,13.4,27.8945,-96.94,"1_inshore","1_Tex",0,0,0,0
11561,"large jellyfish",1991,11,10,20.7,27.768,-96.93,"2_shelf","1_Tex",0,0,0,0
11562,"large jellyfish",1991,11,10,18,27.7605,-96.9715,"1_inshore","1_Tex",0,0,0,0
11563,"large jellyfish",1991,11,10,21.4,27.7175,-96.9785,"2_shelf","1_Tex",0,0,0,0
11564,"large jellyfish",1991,11,10,17.4,27.728,-97.0225,"1_inshore","1_Tex",0,0,0,0
11565,"large jellyfish",1991,11,10,5,27.819,-97.043,"1_inshore","1_Tex",0,0,0,0
11566,"large jellyfish",1991,11,21,12.3,27.739,-97.0765,"1_inshore","1_Tex",0,0,0,0
11567,"large jellyfish",1991,11,21,10.4,27.746,-97.086,"1_inshore","1_Tex",0,0,0,0
11568,"large jellyfish",1991,11,21,12,27.723,-97.093,"1_inshore","1_Tex",0,0,0,0
11569,"large jellyfish",1991,11,21,14.3,27.6945,-97.0855,"1_inshore","1_Tex",0,0,0,0
11570,"large jellyfish",1991,11,21,15.2,27.654,-97.093,"1_inshore","1_Tex",0,0,0,0
11571,"large jellyfish",1991,11,21,11,27.6645,-97.156,"1_inshore","1_Tex",0,0,0,0
11572,"large jellyfish",1991,11,21,23.2,27.5865,-97.029,"2_shelf","1_Tex",0,0,0,0
11573,"large jellyfish",1991,11,21,18.3,27.6635,-97.056,"1_inshore","1_Tex",0,0,0,0
11574,"large jellyfish",1991,11,6,4,28.4595,-96.272,"1_inshore","1_Tex",0,0,0,0
11575,"large jellyfish",1991,11,6,14,28.457,-96.228,"1_inshore","1_Tex",0,0,0,0
11576,"large jellyfish",1991,11,6,16.5,28.443,-96.1885,"1_inshore","1_Tex",0.0868094044461453,0.00290811504894587,0.0479838983076069,1.4323551733614
11577,"large jellyfish",1991,11,6,19.2,28.407,-96.161,"1_inshore","1_Tex",0,0,0,0
11578,"large jellyfish",1991,11,6,20.5,28.3765,-96.189,"2_shelf","1_Tex",0.0217023511115363,0.00125873636446911,0.0258040954716168,0.444898197786494
11579,"large jellyfish",1991,11,6,22.1,28.323,-96.228,"2_shelf","1_Tex",0,0,0,0
11580,"large jellyfish",1991,11,6,19,28.3435,-96.2385,"1_inshore","1_Tex",0,0,0,0
11581,"large jellyfish",1991,11,6,9.3,28.4105,-96.339,"1_inshore","1_Tex",0,0,0,0
11582,"large jellyfish",1991,11,21,16.5,28.3265,-96.322,"1_inshore","1_Tex",0,0,0,0
11583,"large jellyfish",1991,11,21,21,28.257,-96.328,"2_shelf","1_Tex",0,0,0,0
11584,"large jellyfish",1991,11,21,23,28.2265,-96.3385,"2_shelf","1_Tex",0,0,0,0
11585,"large jellyfish",1991,11,21,20.5,28.2405,-96.378,"2_shelf","1_Tex",0.0217023511115363,4.34047022230727e-05,0.00088979639557299,0.444898197786494
11586,"large jellyfish",1991,11,21,20,28.226,-96.4055,"1_inshore","1_Tex",0,0,0,0
11587,"large jellyfish",1991,11,21,14.6,28.2235,-96.4775,"1_inshore","1_Tex",1.08511755557682,0.0125873636446911,0.18377550921249,15.8427163114216
11588,"large jellyfish",1991,11,21,9.3,28.3265,-96.389,"1_inshore","1_Tex",0.0217023511115363,0.0026910915378305,0.0250271513018237,0.201831865337288
11589,"large jellyfish",1991,11,21,4,28.3765,-96.372,"1_inshore","1_Tex",0,0,0,0
11590,"large jellyfish",1991,11,7,7,26.0885,-97.1535,"1_inshore","1_Tex",0,0,0,0
11591,"large jellyfish",1991,11,7,17.4,26.0555,-97.112,"1_inshore","1_Tex",0,0,0,0
11592,"large jellyfish",1991,11,7,15,26.0395,-97.1205,"1_inshore","1_Tex",0,0,0,0
11593,"large jellyfish",1991,11,7,18,26.0285,-97.1065,"1_inshore","1_Tex",0,0,0,0
11594,"large jellyfish",1991,11,7,8.2,26.0055,-97.142,"1_inshore","1_Tex",0,0,0,0
11595,"large jellyfish",1991,11,7,28.3,25.994,-96.9895,"2_shelf","1_Tex",0,0,0,0
11596,"large jellyfish",1991,11,7,25,26.077,-97.0215,"2_shelf","1_Tex",0,0,0,0
11597,"large jellyfish",1991,11,7,26.5,26.0825,-97.009,"2_shelf","1_Tex",0,0,0,0
11598,"large jellyfish",1991,11,22,18.5,26.1195,-97.0895,"1_inshore","1_Tex",0,0,0,0
11599,"large jellyfish",1991,11,22,17,26.14,-97.1235,"1_inshore","1_Tex",0,0,0,0
11600,"large jellyfish",1991,11,22,20.7,26.1405,-97.059,"2_shelf","1_Tex",0,0,0,0
11601,"large jellyfish",1991,11,22,26.5,26.1415,-97.0095,"2_shelf","1_Tex",0,0,0,0
11602,"large jellyfish",1991,11,22,18,26.1985,-97.108,"1_inshore","1_Tex",0,0,0,0
11603,"large jellyfish",1991,11,22,18,26.2315,-97.075,"1_inshore","1_Tex",0,0,0,0
11604,"large jellyfish",1991,11,22,20,26.3465,-97.09,"1_inshore","1_Tex",0,0,0,0
11605,"large jellyfish",1991,11,22,17,26.3495,-97.1255,"1_inshore","1_Tex",0,0,0,0
11606,"large jellyfish",1991,11,11,11,29.361,-94.55,"1_inshore","1_Tex",0,0,0,0
11607,"large jellyfish",1991,11,11,11,29.3905,-94.5095,"1_inshore","1_Tex",0,0,0,0
11608,"large jellyfish",1991,11,11,10.1,29.412,-94.5255,"1_inshore","1_Tex",0,0,0,0
11609,"large jellyfish",1991,11,11,10.1,29.4025,-94.5465,"1_inshore","1_Tex",0,0,0,0
11610,"large jellyfish",1991,11,11,9.1,29.4115,-94.5575,"1_inshore","1_Tex",0,0,0,0
11611,"large jellyfish",1991,11,11,4.2,29.4445,-94.607,"1_inshore","1_Tex",0.0241137234572626,0.000723411703717877,0.00303832915561508,0.101277638520503
11612,"large jellyfish",1991,11,11,3,29.443,-94.622,"1_inshore","1_Tex",0,0,0,0
11613,"large jellyfish",1991,11,11,10.1,29.308,-94.67,"1_inshore","1_Tex",0,0,0,0
11614,"large jellyfish",1991,11,18,9.1,29.2935,-94.67,"1_inshore","1_Tex",0,0,0,0
11615,"large jellyfish",1991,11,18,11,29.2585,-94.6605,"1_inshore","1_Tex",0,0,0,0
11616,"large jellyfish",1991,11,18,15,29.238,-94.662,"1_inshore","1_Tex",0,0,0,0
11617,"large jellyfish",1991,11,18,13,29.2385,-94.7045,"1_inshore","1_Tex",0,0,0,0
11618,"large jellyfish",1991,11,18,13,29.194,-94.809,"1_inshore","1_Tex",0,0,0,0
11619,"large jellyfish",1991,11,18,13.2,29.172,-94.8335,"1_inshore","1_Tex",0,0,0,0
11620,"large jellyfish",1991,11,18,15,29.155,-94.8295,"1_inshore","1_Tex",0,0,0,0
11621,"large jellyfish",1991,11,18,15,29.1625,-94.797,"1_inshore","1_Tex",0,0,0,0
11622,"large jellyfish",1991,11,13,2,29.6565,-93.8445,"1_inshore","2_Lou",0,0,0,0
11623,"large jellyfish",1991,11,13,4.2,29.6275,-93.872,"1_inshore","2_Lou",0,0,0,0
11624,"large jellyfish",1991,11,13,4,29.643,-93.991,"1_inshore","2_Lou",0,0,0,0
11625,"large jellyfish",1991,11,13,4,29.6395,-94.0085,"1_inshore","1_Tex",0,0,0,0
11626,"large jellyfish",1991,11,13,5.1,29.625,-94.047,"1_inshore","1_Tex",0,0,0,0
11627,"large jellyfish",1991,11,13,4.2,29.6465,-94.073,"1_inshore","1_Tex",0,0,0,0
11628,"large jellyfish",1991,11,13,10.2,29.556,-93.8595,"1_inshore","2_Lou",0,0,0,0
11629,"large jellyfish",1991,11,13,9.1,29.5875,-93.807,"1_inshore","2_Lou",0,0,0,0
11630,"large jellyfish",1991,11,22,6,29.661,-93.7885,"1_inshore","2_Lou",0,0,0,0
11631,"large jellyfish",1991,11,22,9.3,29.595,-93.779,"1_inshore","2_Lou",0,0,0,0
11632,"large jellyfish",1991,11,22,10.4,29.578,-93.7805,"1_inshore","2_Lou",0,0,0,0
11633,"large jellyfish",1991,11,22,9,29.629,-93.7365,"1_inshore","2_Lou",0,0,0,0
11634,"large jellyfish",1991,11,22,10.1,29.626,-93.5905,"1_inshore","2_Lou",0,0,0,0
11635,"large jellyfish",1991,11,22,10,29.642,-93.6065,"1_inshore","2_Lou",0,0,0,0
11636,"large jellyfish",1991,11,22,9.1,29.6585,-93.5775,"1_inshore","2_Lou",0,0,0,0
11637,"large jellyfish",1991,11,22,7,29.693,-93.708,"1_inshore","2_Lou",0,0,0,0
11638,"large jellyfish",1988,11,2,12,29.5405,-93.8635,"1_inshore","2_Lou",0,0,0,0
11639,"large jellyfish",1988,11,2,12,29.525,-93.871,"1_inshore","2_Lou",0,0,0,0
11640,"large jellyfish",1988,11,2,12,29.5555,-93.87,"1_inshore","2_Lou",0,0,0,0
11641,"large jellyfish",1988,11,2,11,29.5565,-93.9635,"1_inshore","2_Lou",0,0,0,0
11642,"large jellyfish",1988,11,2,9.1,29.578,-93.9965,"1_inshore","2_Lou",0,0,0,0
11643,"large jellyfish",1988,11,2,8,29.5875,-93.958,"1_inshore","2_Lou",0,0,0,0
11644,"large jellyfish",1988,11,2,3,29.6765,-94.012,"1_inshore","1_Tex",0,0,0,0
11645,"large jellyfish",1988,11,2,3,29.68,-93.9735,"1_inshore","2_Lou",0,0,0,0
11646,"large jellyfish",1988,11,22,5,29.6405,-93.847,"1_inshore","2_Lou",0,0,0,0
11647,"large jellyfish",1988,11,22,12,29.5775,-93.8215,"1_inshore","2_Lou",0,0,0,0
11648,"large jellyfish",1988,11,22,10,29.646,-93.707,"1_inshore","2_Lou",0,0,0,0
11649,"large jellyfish",1988,11,22,9.1,29.6785,-93.6245,"1_inshore","2_Lou",0,0,0,0
11650,"large jellyfish",1988,11,22,9.1,29.6705,-93.5885,"1_inshore","2_Lou",0,0,0,0
11651,"large jellyfish",1988,11,22,7,29.723,-93.638,"1_inshore","2_Lou",0,0,0,0
11652,"large jellyfish",1988,11,22,6,29.7205,-93.688,"1_inshore","2_Lou",0,0,0,0
11653,"large jellyfish",1988,11,22,8,29.659,-93.7885,"1_inshore","2_Lou",0,0,0,0
12019,"large jellyfish",1986,6,23,15,27.6625,-97.1065,"1_inshore","1_Tex",0,0,0,0
12020,"large jellyfish",1986,6,23,22,27.645,-97.012,"2_shelf","1_Tex",0,0,0,0
12021,"large jellyfish",1986,6,24,16.5,27.7545,-97.024,"1_inshore","1_Tex",0,0,0,0
12022,"large jellyfish",1986,6,24,13,27.778,-97.0545,"1_inshore","1_Tex",0,0,0,0
12023,"large jellyfish",1986,6,24,18.3,27.806,-96.9615,"1_inshore","1_Tex",0,0,0,0
12024,"large jellyfish",1986,6,24,9.1,27.8845,-97.007,"1_inshore","1_Tex",0,0,0,0
12025,"large jellyfish",1986,6,24,20.1,27.932,-96.7805,"2_shelf","1_Tex",0,0,0,0
12026,"large jellyfish",1986,6,24,11,27.9715,-96.922,"1_inshore","1_Tex",0,0,0,0
12027,"large jellyfish",1986,6,23,9.1,28.337,-96.3825,"1_inshore","1_Tex",0,0,0,0
12028,"large jellyfish",1986,6,23,20.1,28.2365,-96.391,"2_shelf","1_Tex",0,0,0,0
12029,"large jellyfish",1986,6,24,21.9,28.2565,-96.313,"2_shelf","1_Tex",0,0,0,0
12030,"large jellyfish",1986,6,24,23.8,28.21,-96.3295,"2_shelf","1_Tex",0,0,0,0
12031,"large jellyfish",1986,6,24,18.3,28.3975,-96.148,"1_inshore","1_Tex",0,0,0,0
12032,"large jellyfish",1986,6,24,16.5,28.3935,-96.216,"1_inshore","1_Tex",0,0,0,0
12033,"large jellyfish",1986,6,24,9.1,28.4695,-96.209,"1_inshore","1_Tex",0,0,0,0
12034,"large jellyfish",1986,6,24,11,28.4505,-96.226,"1_inshore","1_Tex",0,0,0,0
12035,"large jellyfish",1986,6,22,9.1,26.2685,-97.1775,"1_inshore","1_Tex",0,0,0,0
12036,"large jellyfish",1986,6,22,16.5,26.384,-97.1735,"1_inshore","1_Tex",0,0,0,0
12037,"large jellyfish",1986,6,22,20.1,26.387,-97.091,"2_shelf","1_Tex",0,0,0,0
12038,"large jellyfish",1986,6,23,26,26.3725,-97.0425,"2_shelf","1_Tex",0,0,0,0
12039,"large jellyfish",1986,6,23,18.3,26.3165,-97.095,"1_inshore","1_Tex",0,0,0,0
12040,"large jellyfish",1986,6,23,22,26.207,-97.042,"2_shelf","1_Tex",0,0,0,0
12041,"large jellyfish",1986,6,23,24,26.054,-97.038,"2_shelf","1_Tex",0,0,0,0
12042,"large jellyfish",1986,6,23,13,26.074,-97.1305,"1_inshore","1_Tex",0,0,0,0
12043,"large jellyfish",1986,6,23,5.5,29.382,-94.722,"1_inshore","1_Tex",0,0,0,0
12045,"large jellyfish",1986,6,24,11,29.264,-94.663,"1_inshore","1_Tex",0,0,0,0
12046,"large jellyfish",1986,6,24,9.1,29.243,-94.7925,"1_inshore","1_Tex",0,0,0,0
12047,"large jellyfish",1986,6,24,11,29.202,-94.7665,"1_inshore","1_Tex",0,0,0,0
12048,"large jellyfish",1986,6,24,15,29.1875,-94.707,"1_inshore","1_Tex",0,0,0,0
12049,"large jellyfish",1986,6,24,16.5,29.1315,-94.7525,"1_inshore","1_Tex",0,0,0,0
12050,"large jellyfish",1986,6,24,14.6,29.1605,-94.7885,"1_inshore","1_Tex",0.0217023511115363,0.000217023511115363,0.0031685432622843,0.31685432622843
12051,"large jellyfish",1986,6,25,14.6,29.1495,-94.8515,"1_inshore","1_Tex",0,0,0,0
13407,"large jellyfish",1983,6,1,22,30.2175,-87.3375,"2_shelf","3_Fla",0,0,0,0
13409,"large jellyfish",1983,6,1,18.3,30.2395,-87.2835,"1_inshore","3_Fla",0,0,0,0
13410,"large jellyfish",1983,6,2,9.1,30.296,-87.243,"1_inshore","3_Fla",0,0,0,0
13411,"large jellyfish",1983,6,2,16.5,30.276,-87.2385,"1_inshore","3_Fla",0,0,0,0
13412,"large jellyfish",1983,6,2,21.9,30.255,-87.1885,"2_shelf","3_Fla",0,0,0,0
13413,"large jellyfish",1983,6,2,45.7,29.997,-87.1265,"2_shelf","3_Fla",0,0,0,0
13414,"large jellyfish",1983,6,3,38.4,30.108,-86.99,"2_shelf","3_Fla",0,0,0,0
13415,"large jellyfish",1983,6,3,47.5,30.1135,-86.953,"2_shelf","3_Fla",0,0,0,0
13419,"large jellyfish",1983,6,3,76.8,29.4445,-86.0475,"2_shelf","3_Fla",0,0,0,0
13420,"large jellyfish",1983,6,3,49.4,29.4005,-85.875,"2_shelf","3_Fla",0,0,0,0
13421,"large jellyfish",1983,6,4,42.1,29.359,-85.608,"2_shelf","3_Fla",0,0,0,0
13422,"large jellyfish",1983,6,4,84.1,29.1965,-85.5845,"2_shelf","3_Fla",0,0,0,0
13424,"large jellyfish",1983,6,4,66,29.89,-86.285,"2_shelf","3_Fla",0.0108511755557682,0,0,0.716177586680701
13425,"large jellyfish",1983,6,4,55,29.946,-86.279,"2_shelf","3_Fla",0,0,0,0
13426,"large jellyfish",1983,6,5,32.9,29.9675,-86.006,"2_shelf","3_Fla",0,0,0,0
13427,"large jellyfish",1983,6,5,27.4,30.095,-85.864,"2_shelf","3_Fla",0,0,0,0
13428,"large jellyfish",1983,6,5,20.1,30.0525,-85.7065,"2_shelf","3_Fla",0,0,0,0
13430,"large jellyfish",1983,6,5,20.1,30.2735,-86.0415,"2_shelf","3_Fla",0,0,0,0
13431,"large jellyfish",1983,6,5,22,30.218,-86.138,"2_shelf","3_Fla",0,0,0,0
13432,"large jellyfish",1983,6,6,20.1,30.3725,-86.474,"2_shelf","3_Fla",0,0,0,0
13433,"large jellyfish",1983,6,6,14.6,30.377,-86.551,"1_inshore","3_Fla",0,0,0,0
13434,"large jellyfish",1983,6,6,23.8,30.323,-86.5485,"2_shelf","3_Fla",0,0,0,0
13435,"large jellyfish",1983,6,6,14.6,30.371,-86.8135,"1_inshore","3_Fla",0,0,0,0
13436,"large jellyfish",1983,6,6,40.2,30.0995,-86.5405,"2_shelf","3_Fla",0,0,0,0
13437,"large jellyfish",1983,6,6,33,30.1505,-86.698,"2_shelf","3_Fla",0,0,0,0
13438,"large jellyfish",1983,6,6,25,30.188,-86.6975,"2_shelf","3_Fla",0,0,0,0
13439,"large jellyfish",1983,6,7,38.4,30.155,-86.7675,"2_shelf","3_Fla",0,0,0,0
13440,"large jellyfish",1983,6,7,32.9,30.189,-86.7975,"2_shelf","3_Fla",0,0,0,0
13441,"large jellyfish",1983,6,7,31.1,30.174,-86.851,"2_shelf","3_Fla",0,0,0,0
13442,"large jellyfish",1983,6,7,44,30.143,-86.857,"2_shelf","3_Fla",0,0,0,0
13443,"large jellyfish",1983,6,7,51.2,30.1325,-86.8245,"2_shelf","3_Fla",0,0,0,0
13444,"large jellyfish",1983,6,7,31.1,29.567,-88.579,"2_shelf","2_Lou",0.0217023511115363,0,0,0.674943119568779
13445,"large jellyfish",1983,6,7,24,29.572,-88.63,"2_shelf","2_Lou",0,0,0,0
13446,"large jellyfish",1983,6,8,42.1,29.359,-88.798,"2_shelf","2_Lou",0,0,0,0
13447,"large jellyfish",1983,6,8,29,29.299,-88.925,"2_shelf","2_Lou",0,0,0,0
13450,"large jellyfish",1983,6,8,14.6,29.771,-88.7525,"1_inshore","2_Lou",0,0,0,0
13452,"large jellyfish",1983,6,8,18.3,29.7695,-88.7045,"1_inshore","2_Lou",0,0,0,0
13454,"large jellyfish",1983,6,8,27.4,29.8095,-88.574,"2_shelf","2_Lou",0,0,0,0
13456,"large jellyfish",1983,6,9,29.3,29.8935,-88.543,"2_shelf","2_Lou",0,0,0,0
13458,"large jellyfish",1983,6,9,25.6,29.956,-88.601,"2_shelf","2_Lou",0,0,0,0
13460,"large jellyfish",1983,6,9,21.9,29.8665,-88.6435,"2_shelf","2_Lou",0,0,0,0
13463,"large jellyfish",1983,6,9,66,29.4355,-88.442,"2_shelf","3_Fla",0,0,0,0
13464,"large jellyfish",1983,6,9,55,29.379,-88.3365,"2_shelf","2_Lou",0,0,0,0
13465,"large jellyfish",1983,6,10,45.7,29.5425,-88.2835,"2_shelf","2_Lou",0,0,0,0
13466,"large jellyfish",1983,6,10,34.7,29.799,-88.2175,"2_shelf","2_Lou",0,0,0,0
13469,"large jellyfish",1983,6,13,31.1,28.5365,-91.1795,"2_shelf","2_Lou",0,0,0,0
13470,"large jellyfish",1983,6,13,27.4,28.5825,-91.213,"2_shelf","2_Lou",0,0,0,0
13471,"large jellyfish",1983,6,13,20.1,28.625,-91.1275,"2_shelf","2_Lou",0.0108511755557682,0,0,0.218108628670941
13472,"large jellyfish",1983,6,14,20.1,28.6645,-91.201,"2_shelf","2_Lou",0,0,0,0
13473,"large jellyfish",1983,6,14,15,28.7415,-91.1935,"1_inshore","2_Lou",0,0,0,0
13474,"large jellyfish",1983,6,14,12.8,28.7685,-91.054,"1_inshore","2_Lou",0.0542558777788408,0,0,0.694475235569162
13477,"large jellyfish",1983,6,14,9.1,28.9505,-91.3965,"1_inshore","2_Lou",0,0,0,0
13478,"large jellyfish",1983,6,14,15,28.7825,-91.318,"1_inshore","2_Lou",0,0,0,0
13479,"large jellyfish",1983,6,15,26,28.6795,-91.406,"2_shelf","2_Lou",0.0108511755557682,0,0,0.282130564449973
13480,"large jellyfish",1983,6,15,23.8,28.6715,-91.326,"2_shelf","2_Lou",0,0,0,0
13481,"large jellyfish",1983,6,15,31.1,28.604,-91.372,"2_shelf","2_Lou",0,0,0,0
13484,"large jellyfish",1983,6,15,11,28.9875,-90.481,"1_inshore","2_Lou",0,0,0,0
13486,"large jellyfish",1983,6,15,16.5,28.9195,-90.3725,"1_inshore","2_Lou",0,0,0,0
13488,"large jellyfish",1983,6,16,20.1,28.9,-90.3135,"2_shelf","2_Lou",0,0,0,0
13490,"large jellyfish",1983,6,16,16.5,28.9625,-90.2895,"1_inshore","2_Lou",0.0325535266673045,0,0,0.537133190010524
13492,"large jellyfish",1983,6,16,15,28.993,-90.281,"1_inshore","2_Lou",0.0108511755557682,0,0,0.162767633336523
13494,"large jellyfish",1983,6,16,27.4,28.919,-90.0905,"2_shelf","2_Lou",0,0,0,0
13496,"large jellyfish",1983,6,16,16.5,28.9225,-91.565,"1_inshore","2_Lou",0,0,0,0
13497,"large jellyfish",1983,6,16,26,28.7555,-91.679,"2_shelf","2_Lou",0,0,0,0
13498,"large jellyfish",1983,6,16,33,28.617,-91.6465,"2_shelf","2_Lou",0,0,0,0
13499,"large jellyfish",1983,6,17,37,28.5825,-91.605,"2_shelf","2_Lou",0,0,0,0
13500,"large jellyfish",1983,6,17,35,28.6545,-91.8525,"2_shelf","2_Lou",0,0,0,0
13504,"large jellyfish",1983,6,17,9.1,29.16,-92.095,"1_inshore","2_Lou",0,0,0,0
13505,"large jellyfish",1983,6,17,11,29.14,-92.1235,"1_inshore","2_Lou",0,0,0,0
13506,"large jellyfish",1983,6,17,20.1,29.0495,-92.317,"2_shelf","2_Lou",0,0,0,0
13507,"large jellyfish",1983,6,18,18.3,29.034,-92.182,"1_inshore","2_Lou",0,0,0,0
13508,"large jellyfish",1983,6,18,31.1,28.7725,-92.044,"2_shelf","2_Lou",0,0,0,0
13511,"large jellyfish",1983,6,18,16.5,29.1135,-92.3625,"1_inshore","2_Lou",0,0,0,0
13512,"large jellyfish",1983,6,18,25.6,28.9755,-92.5315,"2_shelf","2_Lou",0,0,0,0
13513,"large jellyfish",1983,6,19,27.4,28.9045,-92.3665,"2_shelf","2_Lou",0,0,0,0
13514,"large jellyfish",1983,6,19,29.3,28.859,-92.3755,"2_shelf","2_Lou",0,0,0,0
13516,"large jellyfish",1983,6,19,37,28.5975,-92.755,"2_shelf","2_Lou",0,0,0,0
13517,"large jellyfish",1983,6,19,35,28.657,-92.7655,"2_shelf","2_Lou",0,0,0,0
13518,"large jellyfish",1983,6,19,33,28.6965,-92.705,"2_shelf","2_Lou",0,0,0,0
13519,"large jellyfish",1983,6,20,24,28.9205,-92.815,"2_shelf","2_Lou",0,0,0,0
13520,"large jellyfish",1983,6,20,22,29.1035,-92.8825,"2_shelf","2_Lou",0,0,0,0
13524,"large jellyfish",1983,6,20,15,29.3485,-92.617,"1_inshore","2_Lou",0,0,0,0
13525,"large jellyfish",1983,6,20,13,29.499,-92.967,"1_inshore","2_Lou",0,0,0,0
13526,"large jellyfish",1983,6,21,9.1,29.6505,-93.074,"1_inshore","2_Lou",0,0,0,0
13527,"large jellyfish",1983,6,21,17,29.295,-93.129,"1_inshore","2_Lou",0.0434047022230727,0,0,0.737879937792236
13529,"large jellyfish",1983,6,21,26,28.887,-93.2015,"2_shelf","2_Lou",0,0,0,0
13530,"large jellyfish",1983,6,21,27.4,28.749,-93.3615,"2_shelf","2_Lou",0,0,0,0
13531,"large jellyfish",1983,6,22,38.4,28.5615,-93.402,"2_shelf","2_Lou",0,0,0,0
13532,"large jellyfish",1983,6,22,44,28.47,-93.305,"2_shelf","2_Lou",0,0,0,0
13533,"large jellyfish",1983,6,22,43,28.4665,-93.159,"2_shelf","2_Lou",0,0,0,0
13534,"large jellyfish",1983,6,22,51.2,28.4085,-93.399,"2_shelf","2_Lou",0,0,0,0
13536,"large jellyfish",1983,6,22,37,28.5945,-93.5585,"2_shelf","2_Lou",0,0,0,0
13537,"large jellyfish",1983,6,22,40.2,28.514,-93.757,"2_shelf","2_Lou",0,0,0,0
13538,"large jellyfish",1983,6,22,34.7,28.5785,-93.864,"2_shelf","2_Lou",0,0,0,0
13539,"large jellyfish",1983,6,23,33,28.599,-93.91,"2_shelf","2_Lou",0.0217023511115363,0,0,0.716177586680698
13540,"large jellyfish",1983,6,23,29.3,28.6465,-93.859,"2_shelf","2_Lou",0,0,0,0
13541,"large jellyfish",1983,6,23,31.1,28.646,-93.813,"2_shelf","2_Lou",0,0,0,0
13543,"large jellyfish",1983,6,23,73.2,28.1635,-93.0615,"2_shelf","2_Lou",0,0,0,0
13544,"large jellyfish",1983,6,23,64,28.2145,-92.667,"2_shelf","2_Lou",0,0,0,0
13545,"large jellyfish",1983,6,24,82.3,28.1265,-92.508,"2_shelf","2_Lou",0,0,0,0
13546,"large jellyfish",1983,6,24,73.2,28.155,-92.18,"2_shelf","2_Lou",0,0,0,0
13549,"large jellyfish",1983,6,24,82.3,28.001,-93.771,"2_shelf","2_Lou",0,0,0,0
13550,"large jellyfish",1983,6,24,64,28.222,-93.8495,"2_shelf","2_Lou",0,0,0,0
13551,"large jellyfish",1983,6,25,55,28.3605,-93.87,"2_shelf","2_Lou",0,0,0,0
13552,"large jellyfish",1983,6,25,46,28.4625,-93.7825,"2_shelf","2_Lou",0,0,0,0
13553,"large jellyfish",1983,6,25,24,28.701,-93.7,"2_shelf","2_Lou",0,0,0,0
13554,"large jellyfish",1983,6,25,21.9,28.916,-93.954,"2_shelf","2_Lou",0,0,0,0
13555,"large jellyfish",1983,6,26,20.1,28.985,-93.8725,"2_shelf","2_Lou",0,0,0,0
13556,"large jellyfish",1983,6,26,18.3,29.1505,-93.675,"1_inshore","2_Lou",0.151916457780754,0,0,2.7800711773878
