OBJECTID,Join_Count,join_dist,TARGET_FID,agg_grp,year,month,day,stationid,use_pop_de,use_biomas,depth_m,biomass_de,pop_den_no,decslat_ct,decslon_ct,FID_jelly_,FID_jelly1,agg_grp_1,year_1,month_1,day_1,stationid_,use_pop__1,use_biom_1,depth_m_1,biomass__1,pop_den__1,decslat__1,decslon__1,agg_grp_12,year_12,month_12,day_12,stationi_1,use_pop__2,use_biom_2,depth_m_12,biomass__2,pop_den__2,decslat__2,decslon__2
218,0,-1.000000000000000,218,large jellyfish,1982,6,3,30876,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.359999999999999,-88.308000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,269.931246749179370,219,large jellyfish,1983,6,29,30911,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.899000000000001,-96.954999999999998,,,,,,,,,,,,,,,large jellyfish,1997,6,4,6380,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,27.898000000000000,-96.952500000000001
220,1,409.644141173133390,220,large jellyfish,1983,6,29,30912,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.925000000000001,-96.873000000000005,,,,,,,,,,,,,,,large jellyfish,1989,6,6,11004,0.000000000000000,0.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,27.922999999999998,-96.876499999999993
221,1,332.563163087504560,221,large jellyfish,1983,6,30,30913,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.992000000000001,-96.876000000000005,,,,,,,,,,,,,,,large jellyfish,2007,6,21,125411,0.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,27.995000000000001,-96.876085000000003
222,1,969.951244132441270,222,large jellyfish,1983,6,30,30914,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.995000000000001,-96.734999999999999,,,,,,,,,,,,,,,large jellyfish,1985,6,27,38276,0.000000000000000,0.000000000000000,18.300000000000001,0.000000000000000,0.000000000000000,27.986999999999998,-96.739000000000004
223,1,257.075504881509180,223,large jellyfish,1983,6,30,30916,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.344000000000001,-96.335999999999999,,,,,,,,,,,,,,,large jellyfish,1992,6,3,39820,0.000000000000000,0.000000000000000,13.000000000000000,0.000000000000000,0.000000000000000,28.345500000000001,-96.337999999999994
224,1,639.852916361291480,224,large jellyfish,1983,7,1,30917,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.321000000000002,-96.370000000000005,,,,,,,,,,,,,,,large jellyfish,1988,6,26,37272,0.000000000000000,0.000000000000000,12.800000000000001,0.000000000000000,0.000000000000000,28.320499999999999,-96.363500000000002
225,1,3218.421879171995400,225,large jellyfish,1983,7,1,30919,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,28.103000000000002,-96.665999999999997,,,,,,,,,,,,,,,large jellyfish,2005,10,19,82735,17.795927911459799,6.086207345719250,13.900000000000000,84.598282105497603,247.363397969290990,28.113000000000000,-96.696749999999994
226,1,1403.231695874655800,226,large jellyfish,1983,7,10,30938,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,26.911000000000001,-97.323999999999998,,,,,,,,,,,,,,,large jellyfish,2003,10,12,18,0.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,26.899999999999999,-97.331000000000003
227,1,612.114940142130990,227,large jellyfish,1983,7,10,30939,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,26.904000000000000,-97.349999999999994,,,,,,,,,,,,,,,large jellyfish,2000,10,17,85048,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,26.899999999999999,-97.354249999999993
228,1,816.907545162939300,228,large jellyfish,1983,7,10,30940,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,26.725000000000001,-97.298000000000002,,,,,,,,,,,,,,,large jellyfish,1994,6,26,64176,0.000000000000000,0.000000000000000,14.000000000000000,0.000000000000000,0.000000000000000,26.722000000000001,-97.305499999999995
229,1,728.366670042823330,229,large jellyfish,1983,7,10,30943,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.094999999999999,-97.296999999999997,,,,,,,,,,,,,,,large jellyfish,2009,6,16,205554,0.000000000000000,0.000000000000000,20.399999999999999,0.000000000000000,0.000000000000000,27.088999999999999,-97.293999999999997
230,1,1254.762073776460700,230,large jellyfish,1982,7,9,30947,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,26.823000000000000,-97.337999999999994,,,,,,,,,,,,,,,large jellyfish,1997,6,23,58126,0.000000000000000,0.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,26.834000000000000,-97.340999999999994
231,1,121.468873018872440,231,large jellyfish,1982,7,10,30948,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,26.640000000000001,-97.254999999999995,,,,,,,,,,,,,,,large jellyfish,2001,7,13,84963,0.000000000000000,0.000000000000000,16.500000000000000,0.000000000000000,0.000000000000000,26.638999999999999,-97.255499999999998
232,1,947.816677285333070,232,large jellyfish,1982,7,12,30959,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,27.239999999999998,-97.305000000000007,,,,,,,,,,,,,,,large jellyfish,2002,6,21,40058,0.000000000000000,0.000000000000000,15.699999999999999,0.000000000000000,0.000000000000000,27.247000000000000,-97.299499999999995
233,1,3609.955724596802200,233,large jellyfish,1989,7,10,34510,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
234,0,-1.000000000000000,234,large jellyfish,1989,7,10,34511,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
235,0,-1.000000000000000,235,large jellyfish,1989,7,10,34512,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
236,1,332.560033891815690,236,large jellyfish,1989,7,11,34513,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.052000000000000,-88.856999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
237,1,293.856986498516730,237,large jellyfish,1989,7,11,34514,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.053000000000001,-88.855000000000004,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
238,1,440.786414555016850,238,large jellyfish,1989,7,11,34515,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.052000000000000,-88.853999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
239,0,-1.000000000000000,239,large jellyfish,1989,7,11,34516,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,1726.045278015841900,240,large jellyfish,1989,7,11,34517,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
241,1,1163.816737183835400,241,large jellyfish,1989,7,11,34518,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
242,1,243.557401633974650,242,large jellyfish,1989,7,12,34521,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
243,1,911.185356382603460,243,large jellyfish,1989,7,12,34522,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-92.158000000000001,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
244,1,0.000000000000000,244,large jellyfish,1989,7,12,34526,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
245,0,-1.000000000000000,245,large jellyfish,1989,7,12,34527,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.321999999999999,-92.113000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,345.398521070497280,246,large jellyfish,1989,7,12,34528,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
247,0,-1.000000000000000,247,large jellyfish,1989,7,12,34529,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.567000000000000,-92.030000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1,0.000000000000000,248,large jellyfish,1989,7,12,34530,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
249,1,0.000000000000000,249,large jellyfish,1991,11,5,35126,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
250,1,345.398521070497280,250,large jellyfish,1991,11,5,35128,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
251,1,0.000000000000000,251,large jellyfish,1991,11,5,35130,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
252,1,243.557401633974650,252,large jellyfish,1991,11,6,35132,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
253,1,911.185356382603460,253,large jellyfish,1991,11,6,35133,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.158000000000001,-92.158000000000001,,,,,,,,,,,,,,,large jellyfish,1989,7,13,85530,0.065107053334609,0.001171926960023,12.800000000000001,0.015000665088294,0.833370282682995,29.150500000000001,-92.161834999999996
254,0,-1.000000000000000,254,large jellyfish,1991,11,6,35135,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.271999999999998,-89.933000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,440.786414555016850,255,large jellyfish,1991,11,6,35136,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.052000000000000,-88.853999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
256,0,-1.000000000000000,256,large jellyfish,1991,11,6,35137,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.321999999999999,-92.113000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,1726.045278015841900,257,large jellyfish,1991,11,6,35138,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.251000000000001,-89.903000000000006,,,,,,,,,,,,,,,large jellyfish,1985,7,25,68730,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.255500000000001,-89.885999999999996
258,1,293.856986498516730,258,large jellyfish,1991,11,6,35139,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.053000000000001,-88.855000000000004,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
259,1,3609.955724596802200,259,large jellyfish,1991,11,6,35140,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
260,1,332.560033891815690,260,large jellyfish,1991,11,6,35141,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,30.052000000000000,-88.856999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,3,55430,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,30.055000000000000,-88.856999999999999
261,0,-1.000000000000000,261,large jellyfish,1991,11,6,35142,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.567000000000000,-92.030000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,-1.000000000000000,262,large jellyfish,1991,11,6,35143,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1,1163.816737183835400,263,large jellyfish,1991,11,6,35144,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.231999999999999,-89.878000000000000,,,,,,,,,,,,,,,large jellyfish,1987,9,30,51769,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.242500000000000,-89.878000000000000
264,0,-1.000000000000000,264,large jellyfish,1991,11,6,35145,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,3060.921982958565900,265,large jellyfish,1990,7,9,35661,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.667000000000002,-93.332999999999998,,,,,,,,,,,,,,,large jellyfish,1993,7,8,55773,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.690000000000001,-93.315500000000000
266,1,3609.955724596802200,266,large jellyfish,1990,7,9,35664,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.413000000000000,-89.072000000000003,,,,,,,,,,,,,,,large jellyfish,1984,10,16,52525,0.000000000000000,0.000000000000000,9.100000000000000,0.000000000000000,0.000000000000000,29.384499999999999,-89.054000000000002
267,0,-1.000000000000000,267,large jellyfish,1990,7,9,35665,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.448000000000000,-89.159999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0,-1.000000000000000,268,large jellyfish,1990,7,9,35666,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.457000000000001,-89.203000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,243.557401633974650,269,large jellyfish,1990,7,10,35668,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.016999999999999,-90.981999999999999,,,,,,,,,,,,,,,large jellyfish,1988,7,14,55424,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.016999999999999,-90.984499999999997
270,1,0.000000000000000,270,large jellyfish,1990,7,10,35669,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55432,0.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,29.007999999999999,-90.594999999999999
271,1,345.398521070497280,271,large jellyfish,1990,7,10,35671,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.033999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1995,7,8,39194,0.000000000000000,0.000000000000000,5.500000000000000,0.000000000000000,0.000000000000000,29.034500000000001,-90.598500000000001
272,1,0.000000000000000,272,large jellyfish,1990,7,10,35672,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999,,,,,,,,,,,,,,,large jellyfish,1988,11,7,55434,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,29.074999999999999,-90.594999999999999
