"agg_grp"	"year"	"month"	"day"	"stationid"	"subregion_depth"	"subregion_alongshore"	"use_pop_den_no_m2"	"use_biomass_den_kg_m2"	"depth_m"	"biomass_den_kg_m3"	"pop_den_no_m3"	"decslat_ctr"	"decslon_ctr"
"large jellyfish"	1991	10	20	37635	"1_inshore"	"1_Tex"	0.727028762236467	0.128441747995109	16.5	2.1192888419193	11.9959745769017	28.2325	-96.4465
"large jellyfish"	1991	10	20	37636	"2_shelf"	"1_Tex"	6.76028237124357	1.66006933968407	20.1	33.3673937276498	135.881675661996	28.0645	-96.624
"large jellyfish"	1991	10	20	37638	"2_shelf"	"1_Tex"	0.29298174000574	0.02387258622269	29.3	0.699466776324817	8.58436498216818	27.9405	-96.5595
"large jellyfish"	1991	10	20	37639	"2_shelf"	"1_Tex"	0	0	36.6	0	0	27.935	-96.403
"large jellyfish"	1991	10	20	37640	"2_shelf"	"1_Tex"	0	0	40.2	0	0	27.9215	-96.388
"large jellyfish"	1991	10	20	37642	"2_shelf"	"1_Tex"	0	0	40.2	0	0	28.0665	-96.0115
"large jellyfish"	1991	10	20	37643	"2_shelf"	"1_Tex"	0	0	34.7	0	0	28.0825	-96.1355
"large jellyfish"	1991	10	21	37644	"2_shelf"	"1_Tex"	0	0	27.4	0	0	28.1875	-96.108
"large jellyfish"	1991	10	21	37645	"2_shelf"	"1_Tex"	0	0	32.9	0	0	28.251	-95.7115
"large jellyfish"	1991	10	21	37647	"1_inshore"	"1_Tex"	2.97322210228048	1.22091886327688	11	13.4301074960457	32.7054431250853	28.5365	-96.066
"large jellyfish"	1991	10	21	37648	"1_inshore"	"1_Tex"	15.1590922514081	6.36681874559141	18.3	116.512783044323	277.411388200768	28.425	-96.0955
"large jellyfish"	1991	10	21	37649	"2_shelf"	"1_Tex"	0	0	25.6	0	0	28.245	-96.076
"large jellyfish"	1991	10	21	37650	"2_shelf"	"1_Tex"	0	0	29.3	0	0	28.225	-95.9445
"large jellyfish"	1991	10	21	37651	"2_shelf"	"1_Tex"	0	0	44.8	0	0	28.075	-95.815
"large jellyfish"	1991	10	21	37654	"2_shelf"	"1_Tex"	0	0	20.1	0	0	28.606	-95.53
"large jellyfish"	1991	10	22	37655	"2_shelf"	"1_Tex"	0	0	21.9	0	0	28.7465	-95.2395
"large jellyfish"	1991	10	22	37656	"2_shelf"	"1_Tex"	0	0	23.8	0	0	28.7725	-94.9035
"large jellyfish"	1991	10	22	37657	"2_shelf"	"1_Tex"	0	0	29.3	0	0	28.6785	-94.667
"large jellyfish"	1991	10	22	37658	"2_shelf"	"1_Tex"	0	0	27.4	0	0	28.71	-94.701
"large jellyfish"	1991	10	22	37659	"2_shelf"	"1_Tex"	0	0	21.9	0	0	28.655	-95.371
"large jellyfish"	1991	10	22	37660	"2_shelf"	"1_Tex"	0	0	34.7	0	0	28.3065	-95.4935
"large jellyfish"	1991	10	22	37662	"2_shelf"	"1_Tex"	0	0	40.2	0	0	28.2565	-95.4255
"large jellyfish"	1991	10	22	37665	"2_shelf"	"1_Tex"	0	0	47.5	0	0	28.28	-94.796
"large jellyfish"	1991	10	23	37668	"2_shelf"	"1_Tex"	0	0	91.4	0	0	27.9805	-94.8335
"large jellyfish"	1991	10	23	37669	"2_shelf"	"1_Tex"	0	0	73.2	0	0	28.0225	-94.6715
"large jellyfish"	1991	10	23	37670	"2_shelf"	"1_Tex"	0	0	109.7	0	0	27.9495	-94.365
"large jellyfish"	1991	10	23	37671	"2_shelf"	"1_Tex"	0.0217023511115363	0.00434047022230727	91.4	0.396718978318884	1.98359489159442	27.9785	-94.2815
"large jellyfish"	1991	10	23	37672	"2_shelf"	"1_Tex"	0	0	82.3	0	0	27.9895	-94.111
"large jellyfish"	1991	10	23	37674	"2_shelf"	"1_Tex"	0	0	73.2	0	0	28.01	-94.46
"large jellyfish"	1991	10	26	37676	"1_inshore"	"1_Tex"	0.065107053334609	0.0390642320007654	14.1	0.550805671210792	0.918009452017987	29.3375	-94.5235
"large jellyfish"	1991	10	26	37678	"1_inshore"	"1_Tex"	0.065107053334609	0.00217023511115363	12.8	0.0277790094227665	0.833370282682995	29.19	-94.879
"large jellyfish"	1991	10	26	37681	"1_inshore"	"1_Tex"	1.6710810355883	0.329441689873121	11	3.62385858860433	18.3818913914713	29.0935	-95.0655
"large jellyfish"	1991	10	27	37682	"1_inshore"	"1_Tex"	0.618517006678785	0.0401493495563422	18.3	0.734733096881062	11.3188612222218	29.055	-94.896
"large jellyfish"	1991	10	27	37683	"1_inshore"	"1_Tex"	0.2387258622269	0.0314684091117277	14.6	0.459438773031224	3.48539758851274	29.3475	-94.5185
"large jellyfish"	1991	10	27	37685	"2_shelf"	"1_Tex"	0	0	21	0	0	28.914	-94.0685
"large jellyfish"	1991	10	27	37686	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.7225	-93.904
"large jellyfish"	1991	10	27	37687	"2_shelf"	"1_Tex"	0	0	31.1	0	0	28.679	-94.1035
"large jellyfish"	1991	10	27	37688	"2_shelf"	"1_Tex"	0	0	32.9	0	0	28.6725	-94.3155
"large jellyfish"	1991	10	27	37689	"2_shelf"	"1_Tex"	0	0	36.6	0	0	28.5845	-94.154
"large jellyfish"	1991	10	27	37690	"2_shelf"	"2_Lou"	0	0	25.6	0	0	28.9035	-93.967
"large jellyfish"	1991	10	27	37691	"2_shelf"	"1_Tex"	0.0217023511115363	0.000434047022230727	36.6	0.0158861210136446	0.794306050682229	28.59	-94.06
"large jellyfish"	1991	10	28	37692	"2_shelf"	"1_Tex"	0.0868094044461453	0.0173618808892291	42.1	0.730935185436545	3.65467592718272	28.4915	-94.119
"large jellyfish"	1991	10	28	37696	"2_shelf"	"1_Tex"	0	0	50.3	0	0	28.411	-94.012
"large jellyfish"	1991	10	28	37698	"2_shelf"	"1_Tex"	0	0	60.7	0	0	28.2375	-94.075
"large jellyfish"	1991	10	28	37700	"2_shelf"	"1_Tex"	0.0434047022230727	0.00434047022230727	59.4	0.257823931205052	2.57823931205052	28.184	-94.1825
"large jellyfish"	1991	10	28	37702	"2_shelf"	"1_Tex"	0	0	75	0	0	28.031	-94.0515
"large jellyfish"	1991	10	29	37703	"2_shelf"	"1_Tex"	0.282130564449972	0.0359075263845419	106.1	3.8097885493999	29.934052888142	27.905	-94.149
"large jellyfish"	1991	10	29	37706	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.0835	-93.2285
"large jellyfish"	1991	10	29	37707	"2_shelf"	"2_Lou"	0	0	73.2	0	0	28.19	-93.147
"large jellyfish"	1991	10	29	37708	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.0625	-93.0665
"large jellyfish"	1991	10	29	37710	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.0975	-93.039
"large jellyfish"	1991	10	29	37711	"2_shelf"	"2_Lou"	0	0	98.8	0	0	28.0495	-93.168
"large jellyfish"	1991	10	30	37713	"2_shelf"	"2_Lou"	0	0	73.2	0	0	28.193	-93.135
"large jellyfish"	1991	10	30	37714	"2_shelf"	"2_Lou"	0	0	82.3	0	0	28.145	-92.7635
"large jellyfish"	1991	10	30	37715	"2_shelf"	"2_Lou"	0	0	82.3	0	0	28.15	-92.869
"large jellyfish"	1991	10	30	37716	"2_shelf"	"2_Lou"	0	0	45.7	0	0	28.476	-93.24
"large jellyfish"	1991	10	30	37717	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.5995	-93.1345
"large jellyfish"	1991	10	30	37719	"2_shelf"	"2_Lou"	0	0	43.9	0	0	28.4925	-93.2495
"large jellyfish"	1991	10	30	37721	"2_shelf"	"2_Lou"	0	0	51.2	0	0	28.446	-93.3365
"large jellyfish"	1991	10	31	37723	"2_shelf"	"2_Lou"	0.0325535266673045	0.000325535266673045	38.8	0.0126307683469141	1.26307683469141	28.584	-93.521
"large jellyfish"	1991	10	31	37725	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.772	-93.318
"large jellyfish"	1991	10	31	37726	"2_shelf"	"2_Lou"	0	0	34.7	0	0	28.667	-93.2225
"large jellyfish"	1991	10	31	37727	"2_shelf"	"2_Lou"	0	0	36.6	0	0	28.6625	-92.8135
"large jellyfish"	1991	10	31	37728	"2_shelf"	"2_Lou"	0	0	25.6	0	0	28.919	-92.934
"large jellyfish"	1991	10	31	37729	"2_shelf"	"2_Lou"	0	0	31.1	0	0	28.803	-92.7615
"large jellyfish"	1991	10	31	37730	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.808	-92.97
"large jellyfish"	1991	10	31	37731	"2_shelf"	"2_Lou"	0	0	33	0	0	28.743	-92.97
"large jellyfish"	1991	11	1	37732	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.0475	-93.838
"large jellyfish"	1991	11	1	37735	"1_inshore"	"2_Lou"	0	0	16.5	0	0	29.24	-93.796
"large jellyfish"	1991	11	1	37737	"1_inshore"	"2_Lou"	0	0	14.6	0	0	29.285	-93.9145
"large jellyfish"	1991	11	1	37738	"1_inshore"	"2_Lou"	0	0	18.3	0	0	29.1975	-93.705
"large jellyfish"	1991	11	1	37739	"2_shelf"	"2_Lou"	0	0	21.9	0	0	28.9955	-93.6575
"large jellyfish"	1991	11	2	37740	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.805	-93.456
"large jellyfish"	1991	11	2	37742	"2_shelf"	"2_Lou"	0	0	21.9	0	0	29.124	-93.1775
"large jellyfish"	1991	11	2	37743	"1_inshore"	"2_Lou"	0	0	18.3	0	0	29.2475	-93.1715
"large jellyfish"	1991	11	2	37744	"1_inshore"	"2_Lou"	0	0	11	0	0	29.696	-93.2925
"large jellyfish"	1991	11	2	37745	"1_inshore"	"2_Lou"	0	0	12.4	0	0	29.6005	-93.021
"large jellyfish"	1991	11	2	37747	"1_inshore"	"2_Lou"	0.0434047022230726	0.011936293111345	12.8	0.152784551825216	0.555580188455329	29.5885	-92.9785
"large jellyfish"	1991	11	2	37749	"2_shelf"	"2_Lou"	0	0	20.1	0	0	29.2025	-93.094
"large jellyfish"	1991	11	3	37751	"2_shelf"	"2_Lou"	0	0	23.8	0	0	29.106	-92.9725
"large jellyfish"	1991	11	3	37753	"2_shelf"	"2_Lou"	0	0	23.8	0	0	29.086	-92.5915
"large jellyfish"	1991	11	3	37754	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.8115	-92.4955
"large jellyfish"	1991	11	3	37756	"1_inshore"	"2_Lou"	0	0	14.6	0	0	29.1535	-92.3315
"large jellyfish"	1991	11	3	37757	"1_inshore"	"2_Lou"	0	0	11	0	0	29.46	-92.461
"large jellyfish"	1991	11	3	37758	"1_inshore"	"2_Lou"	0	0	16.5	0	0	29.285	-92.51
"large jellyfish"	1991	11	4	37760	"2_shelf"	"2_Lou"	0	0	36.6	0	0	28.749	-92.21
"large jellyfish"	1991	11	4	37761	"2_shelf"	"2_Lou"	0	0	34.7	0	0	28.7425	-92.0715
"large jellyfish"	1991	11	4	37762	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.9745	-91.8535
"large jellyfish"	1991	11	4	37763	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.6975	-91.724
"large jellyfish"	1991	11	5	37764	"1_inshore"	"2_Lou"	0	0	18.3	0	0	28.9825	-91.7535
"large jellyfish"	1991	11	5	37766	"2_shelf"	"2_Lou"	0	0	31.1	0	0	28.8535	-92.2555
"large jellyfish"	1991	11	5	37768	"2_shelf"	"2_Lou"	0	0	57.6	0	0	28.433	-92.4255
"large jellyfish"	1991	11	5	37772	"2_shelf"	"2_Lou"	0	0	58.5	0	0	28.4335	-92.1015
"large jellyfish"	1991	11	6	37775	"2_shelf"	"2_Lou"	0	0	109.7	0	0	28.0325	-91.9475
"large jellyfish"	1991	11	6	37776	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.1375	-91.701
"large jellyfish"	1991	11	6	37777	"2_shelf"	"2_Lou"	0	0	91.4	0	0	28.164	-91.575
"large jellyfish"	1991	11	6	37778	"2_shelf"	"2_Lou"	0	0	41	0	0	28.5585	-91.5915
"large jellyfish"	1991	11	6	37779	"2_shelf"	"2_Lou"	0	0	50.3	0	0	28.5225	-92.038
"large jellyfish"	1991	11	6	37781	"2_shelf"	"2_Lou"	0.0108511755557682	5.42558777788408e-05	58.5	0.00317396885006219	0.63479377001244	28.436	-91.929
"large jellyfish"	1991	11	7	37785	"2_shelf"	"2_Lou"	0	0	45.7	0	0	28.477	-91.2455
"large jellyfish"	1991	11	7	37786	"2_shelf"	"2_Lou"	0.065107053334609	0.0260428213338436	36.6	0.953167260818676	2.38291815204669	28.5075	-91.15
"large jellyfish"	1991	11	7	37787	"2_shelf"	"2_Lou"	0.0108511755557682	0.00217023511115363	82.3	0.178610349647944	0.893051748239723	28.2185	-90.803
"large jellyfish"	1991	11	7	37788	"2_shelf"	"2_Lou"	0	0	64	0	0	28.3025	-90.869
"large jellyfish"	1991	11	7	37789	"2_shelf"	"2_Lou"	0.0108511755557682	2.17023511115363e-05	40.2	0.000872434514683759	0.436217257341882	28.4555	-91.0065
"large jellyfish"	1991	11	7	37790	"2_shelf"	"2_Lou"	0	0	25.6	0	0	28.595	-91.078
"large jellyfish"	1991	11	7	37791	"1_inshore"	"2_Lou"	0	0	18.3	0	0	28.678	-91.135
"large jellyfish"	1991	11	7	37792	"1_inshore"	"2_Lou"	0	0	12.8	0	0	28.7575	-91.0945
"large jellyfish"	1991	11	7	37794	"1_inshore"	"2_Lou"	0	0	11	0	0	28.885	-90.753
"large jellyfish"	1991	11	7	37795	"2_shelf"	"2_Lou"	0	0	21.9	0	0	28.5965	-90.869
"large jellyfish"	1991	11	7	37796	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.5525	-90.855
"large jellyfish"	1991	11	7	37797	"2_shelf"	"2_Lou"	0	0	25.6	0	0	28.5585	-90.782
"large jellyfish"	1991	11	8	37798	"1_inshore"	"2_Lou"	0.390642320007654	0.14323551733614	14.6	2.09123855310764	5.70337787211175	28.7315	-91.1625
"large jellyfish"	1991	11	8	37799	"1_inshore"	"2_Lou"	0.0108511755557682	0.000737879937792235	11	0.00811667931571458	0.11936293111345	28.828	-91.2375
"large jellyfish"	1991	11	13	37800	"2_shelf"	"2_Lou"	0	0	54.9	0	0	28.604	-90.215
"large jellyfish"	1991	11	13	37802	"2_shelf"	"2_Lou"	0	0	36.6	0	0	28.6265	-90.299
"large jellyfish"	1991	11	13	37803	"2_shelf"	"2_Lou"	0	0	23.8	0	0	28.646	-90.414
"large jellyfish"	1991	11	13	37804	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.586	-90.5425
"large jellyfish"	1991	11	13	37805	"2_shelf"	"2_Lou"	0	0	27.4	0	0	28.5515	-90.8525
"large jellyfish"	1991	11	13	37806	"2_shelf"	"2_Lou"	0	0	40.2	0	0	28.489	-90.5585
"large jellyfish"	1991	11	13	37807	"2_shelf"	"2_Lou"	0	0	49.7	0	0	28.4055	-90.454
"large jellyfish"	1991	11	14	37809	"2_shelf"	"2_Lou"	0	0	31.1	0	0	28.6085	-90.4355
"large jellyfish"	1991	11	14	37810	"2_shelf"	"2_Lou"	0	0	34.7	0	0	28.611	-90.3675
"large jellyfish"	1991	11	14	37811	"2_shelf"	"2_Lou"	0	0	23.8	0	0	28.654	-90.3825
"large jellyfish"	1991	11	14	37812	"2_shelf"	"2_Lou"	0	0	20.1	0	0	28.765	-90.3865
"large jellyfish"	1991	11	14	37813	"2_shelf"	"2_Lou"	0	0	29.3	0	0	28.7375	-90.264
"large jellyfish"	1991	11	14	37814	"2_shelf"	"2_Lou"	0	0	21.9	0	0	28.9045	-90.2785
"large jellyfish"	1991	11	14	37815	"1_inshore"	"2_Lou"	0	0	16.5	0	0	28.9725	-90.308
"large jellyfish"	1991	11	14	37817	"2_shelf"	"2_Lou"	0	0	31.1	0	0	28.9595	-89.978
"large jellyfish"	1991	11	14	37818	"2_shelf"	"2_Lou"	0	0	32.9	0	0	28.869	-90.076
"large jellyfish"	1991	11	14	37820	"2_shelf"	"2_Lou"	0.0217023511115363	0.000108511755557682	82.3	0.00893051748239723	1.78610349647944	28.686	-89.983
"large jellyfish"	1991	11	14	37821	"2_shelf"	"2_Lou"	0	0	73.2	0	0	28.6775	-90.0285
"large jellyfish"	1991	11	14	37822	"1_inshore"	"2_Lou"	0	0	16.5	0	0	28.976	-90.295
"large jellyfish"	1991	11	15	37824	"1_inshore"	"2_Lou"	0.141065282224986	0.0553409953344176	12.8	0.708364740280545	1.80563561247982	29.0415	-90.2045
"large jellyfish"	1991	11	15	37825	"1_inshore"	"2_Lou"	0.065107053334609	0.02387258622269	14.6	0.348539758851274	0.950562978685291	29.1785	-89.921
"large jellyfish"	1991	11	15	37826	"2_shelf"	"2_Lou"	0.141065282224986	0.0253917508004975	43.3	1.09946280966154	6.10812672034189	29.005	-89.7175
"large jellyfish"	1991	11	15	37828	"2_shelf"	"2_Lou"	0.0217023511115363	0.00868094044461453	73.2	0.635444840545784	1.58861210136446	28.838	-89.6855
"large jellyfish"	1991	11	15	37829	"2_shelf"	"2_Lou"	0	0	93.3	0	0	28.747	-89.561
"large jellyfish"	1991	11	15	37833	"2_shelf"	"2_Lou"	0	0	82.3	0	0	29.059	-88.9275
"large jellyfish"	1991	11	16	37834	"2_shelf"	"2_Lou"	0	0	73.2	0	0	29.0925	-88.9135
"large jellyfish"	1991	11	16	37835	"2_shelf"	"2_Lou"	0	0	73.2	0	0	29.0725	-88.926
"large jellyfish"	1991	11	16	37836	"2_shelf"	"2_Lou"	0	0	82.3	0	0	29.1925	-88.6235
"large jellyfish"	1991	11	16	37837	"2_shelf"	"2_Lou"	0	0	112	0	0	29.2475	-88.464
"large jellyfish"	1991	11	16	37838	"2_shelf"	"2_Lou"	0	0	91.4	0	0	29.2665	-88.3675
"large jellyfish"	1991	11	16	37839	"2_shelf"	"2_Lou"	0	0	64	0	0	29.3545	-88.555
"large jellyfish"	1991	11	16	37842	"2_shelf"	"2_Lou"	0	0	59.4	0	0	29.4145	-88.541
"large jellyfish"	1991	11	16	37844	"2_shelf"	"2_Lou"	0	0	109.7	0	0	29.259	-88.396
"large jellyfish"	1991	11	17	37845	"2_shelf"	"2_Lou"	0	0	91.4	0	0	29.3755	-88.031
"large jellyfish"	1991	11	17	37847	"2_shelf"	"2_Lou"	0	0	36.6	0	0	29.7755	-88.07
"large jellyfish"	1991	11	17	37848	"2_shelf"	"2_Lou"	0	0	40.2	0	0	29.766	-88.2175
"large jellyfish"	1991	11	17	37849	"2_shelf"	"2_Lou"	0	0	50.3	0	0	29.54	-88.4085
"large jellyfish"	1991	11	17	37851	"2_shelf"	"2_Lou"	0	0	49.7	0	0	29.5215	-88.321
"large jellyfish"	1991	11	17	37854	"2_shelf"	"2_Lou"	0	0	46	0	0	29.51	-88.0865
"large jellyfish"	1991	11	18	37856	"2_shelf"	"2_Lou"	0	0	36.6	0	0	29.84	-88.295
"large jellyfish"	1991	11	18	37857	"2_shelf"	"2_Lou"	0	0	34.7	0	0	29.8855	-88.3025
"large jellyfish"	1991	11	18	37859	"2_shelf"	"2_Lou"	0	0	34.7	0	0	29.897	-88.288
"large jellyfish"	1991	11	18	37860	"2_shelf"	"2_Lou"	0	0	40.2	0	0	29.7515	-88.245
"large jellyfish"	1991	11	18	37861	"2_shelf"	"2_Lou"	0	0	29.3	0	0	29.98	-88.1345
"large jellyfish"	1991	11	18	37862	"2_shelf"	"2_Lou"	0	0	31.1	0	0	29.978	-88.001
"large jellyfish"	2001	10	15	37897	"2_shelf"	"1_Tex"	0	0	125	0	0	26.419	-96.3635
"large jellyfish"	2001	10	15	37898	"2_shelf"	"1_Tex"	0	0	84	0	0	26.456	-96.4675
"large jellyfish"	2001	10	15	37899	"2_shelf"	"1_Tex"	0	0	64	0	0	26.5065	-96.6365
"large jellyfish"	2001	10	15	37900	"2_shelf"	"1_Tex"	0.0520856426676872	0.013646438378934	46	0.627736165430964	2.39593956271361	26.482	-96.733
"large jellyfish"	2001	10	15	37903	"2_shelf"	"1_Tex"	0.112685284617592	0.011324871104068	46	0.520944070787128	5.18352309240923	26.4515	-96.728
"large jellyfish"	2001	10	16	37907	"2_shelf"	"1_Tex"	6.61487661879627	1.35313291086385	29.3	39.6467942883108	193.815884930731	26.1565	-96.98
"large jellyfish"	2001	10	16	37908	"1_inshore"	NA	0	0	17	0	0	NA	NA
"large jellyfish"	2001	10	16	37909	"1_inshore"	"1_Tex"	3.89285923063183	0.614678403325932	15	9.22017604988898	58.3928884594775	26.284	-97.165
"large jellyfish"	2001	10	16	37910	"1_inshore"	"1_Tex"	2.10241526393008	0.331951024220393	16.5	5.47719189963648	34.6898518548463	26.254	-97.152
"large jellyfish"	2001	10	16	37911	"1_inshore"	"1_Tex"	3.54182370140273	0.429888851757756	14	6.01844392460858	49.5855318196382	26.53	-97.2415
"large jellyfish"	2001	10	17	37912	"2_shelf"	"1_Tex"	0.429706552008419	0.0218792252730954	34.7	0.75920911697641	14.9108173546921	26.4935	-97.0175
"large jellyfish"	2001	10	17	37913	"2_shelf"	"1_Tex"	0.162767633336522	0.0210512805781902	34	0.715743539658467	5.53409953344175	26.451	-97.0145
"large jellyfish"	2001	10	17	37914	"2_shelf"	"1_Tex"	0	0	37	0	0	26.365	-96.957
"large jellyfish"	2001	10	17	37915	"2_shelf"	"1_Tex"	3.2411989594838	0.51193884617952	29.3	14.9998081930599	94.9671295128753	26.405	-97.0355
"large jellyfish"	2001	10	17	37916	"2_shelf"	"1_Tex"	0.6853374035222	0.0283097065916478	32.9	0.931389346865213	22.5476005758804	26.6595	-97.085
"large jellyfish"	2001	10	17	37917	"1_inshore"	"1_Tex"	0.420483052786016	0.0267240340215113	16.5	0.440946561354936	6.93797037096926	26.865	-97.328
"large jellyfish"	2001	10	17	37918	"2_shelf"	"1_Tex"	0.14323551733614	0.0122922116695742	20.1	0.247073454558441	2.87903389845641	26.894	-97.2925
"large jellyfish"	2001	10	17	37919	"1_inshore"	"1_Tex"	0.382150095659662	0.0461269319168458	15	0.691903978752687	5.73225143489493	26.725	-97.311
"large jellyfish"	2001	10	17	37920	"2_shelf"	"1_Tex"	2.97989974877633	0.524776029442401	25.6	13.4342663537255	76.2854335686741	26.8325	-97.227
"large jellyfish"	2001	10	18	37921	"2_shelf"	"1_Tex"	0.375617615391975	0.0342187647622089	82.3	2.81620433992979	30.9133297467595	26.752	-96.706
"large jellyfish"	2001	10	18	37922	"2_shelf"	"1_Tex"	0	0	61.4	0	0	26.9065	-96.8595
"large jellyfish"	2001	10	18	37924	"2_shelf"	"1_Tex"	0	0	41	0	0	26.8565	-97.028
"large jellyfish"	2001	10	18	37925	"2_shelf"	"1_Tex"	0	0	35	0	0	26.966	-97.091
"large jellyfish"	2001	10	18	37926	"2_shelf"	"1_Tex"	0	0	31.1	0	0	27.032	-97.1425
"large jellyfish"	2001	10	18	37927	"2_shelf"	"1_Tex"	0.0542558777788408	0.002387258622269	25.6	0.0611138207300864	1.38895047113832	27.1015	-97.227
"large jellyfish"	2001	10	18	37928	"2_shelf"	"1_Tex"	0	0	27.4	0	0	27.217	-97.173
"large jellyfish"	2001	10	18	37929	"2_shelf"	"1_Tex"	0	0	40.2	0	0	27.0925	-97.0255
"large jellyfish"	2001	10	18	37931	"2_shelf"	"1_Tex"	0.217023511115363	0.028457207895002	116	3.30103611582023	25.1747272893821	27.0735	-96.561
"large jellyfish"	2001	10	19	37932	"2_shelf"	"1_Tex"	0	0	73.2	0	0	27.26	-96.7225
"large jellyfish"	2001	10	19	37934	"2_shelf"	"1_Tex"	0	0	69.5	0	0	27.0755	-96.791
"large jellyfish"	2001	10	19	37936	"2_shelf"	"1_Tex"	0	0	56	0	0	27.401	-96.7725
"large jellyfish"	2001	10	19	37938	"1_inshore"	"1_Tex"	0.0911498746684526	0.0144277230189494	14	0.201988122265292	1.27609824535834	27.316	-97.3125
"large jellyfish"	2001	10	19	37939	"1_inshore"	"1_Tex"	0.28647103467228	0.0537491278803865	18.3	0.983609040211073	5.24241993450272	27.537	-97.1635
"large jellyfish"	2001	10	19	37940	"2_shelf"	"1_Tex"	1.59011457182603	0.331499135361431	20.1	6.66313262076476	31.9613028937032	27.5685	-97.113
"large jellyfish"	2001	10	19	37941	"2_shelf"	"1_Tex"	0.208342570670749	0.0184513389150282	32	0.590442845280902	6.66696226146397	27.6625	-96.8405
"large jellyfish"	2001	10	20	37942	"2_shelf"	"1_Tex"	0.084398032100419	0.00183264298275196	36.6	0.0670747331687217	3.08896797487534	27.4835	-96.8965
"large jellyfish"	2001	10	20	37943	"1_inshore"	"1_Tex"	0.36459949867381	0.0436709177300408	18.3	0.799177794459747	6.67217082573072	27.4225	-97.2185
"large jellyfish"	2001	10	20	37944	"1_inshore"	"1_Tex"	0.175288220516255	0.0258550125261476	13	0.336115162839919	2.27874686671132	27.635	-97.1625
"large jellyfish"	2001	10	20	37945	"2_shelf"	"1_Tex"	0.125205871797325	0.00676111707705555	23.8	0.160914586433922	2.97989974877634	27.731	-96.924
"large jellyfish"	2001	10	20	37946	"2_shelf"	"1_Tex"	0	0	21.9	0	0	27.7805	-96.9135
"large jellyfish"	2001	10	20	37947	"2_shelf"	"1_Tex"	0	0	23.8	0	0	28.0195	-96.5925
"large jellyfish"	2001	10	20	37948	"2_shelf"	"1_Tex"	0.169278338669983	0.0304180153179293	21.9	0.666154535462652	3.70719561687263	27.956	-96.7245
"large jellyfish"	2001	10	20	37949	"2_shelf"	"1_Tex"	0.156256928003062	0.0158265945648815	23.8	0.37667295064418	3.71891488647288	27.9015	-96.7485
"large jellyfish"	2001	10	20	37950	"2_shelf"	"1_Tex"	0.217023511115363	0.01841082785962	27.4	0.504456683353588	5.94644420456095	27.84	-96.7265
"large jellyfish"	2001	10	21	37951	"2_shelf"	"1_Tex"	0	0	50.7	0	0	27.7855	-96.4655
"large jellyfish"	2001	10	21	37956	"2_shelf"	"1_Tex"	0	0	29.3	0	0	28.1135	-96.234
"large jellyfish"	2001	10	21	37957	"2_shelf"	"1_Tex"	0	0	33	0	0	27.99	-96.398
"large jellyfish"	2001	10	21	37958	"2_shelf"	"1_Tex"	0	0	20.1	0	0	28.118	-96.5555
"large jellyfish"	2001	10	21	37959	"1_inshore"	"1_Tex"	0.203459541670653	0.0303832915561509	18.3	0.556014235477561	3.72330961257295	28.377	-96.222
"large jellyfish"	2001	10	22	37960	"2_shelf"	"1_Tex"	0.112685284617592	0.00966276315595855	27.4	0.264759710473264	3.08757679852202	28.176	-96.172
"large jellyfish"	2001	10	22	37961	"2_shelf"	"1_Tex"	0.0125205871797325	0.00291729681287767	34.7	0.101230199406855	0.434464375136718	28.122	-96.0345
"large jellyfish"	2001	10	22	37962	"2_shelf"	"1_Tex"	0.025041174359465	0.00151499104874763	40.2	0.0609026401596547	1.00665520925049	28.0345	-96.1275
"large jellyfish"	2001	10	22	37963	"2_shelf"	"1_Tex"	0	0	31.1	0	0	28.1855	-95.9785
"large jellyfish"	2001	10	22	37964	"2_shelf"	"1_Tex"	0	0	28	0	0	28.2265	-95.9945
"large jellyfish"	2001	10	22	37965	"1_inshore"	"1_Tex"	0.352663205562465	0.0560870136538767	16.5	0.925435725288966	5.81894289178067	28.468	-96.0285
"large jellyfish"	2001	10	22	37966	"1_inshore"	"1_Tex"	0.375617615391975	0.0532876190369415	18.3	0.97516342837603	6.87380236167314	28.552	-95.7245
"large jellyfish"	2001	10	22	37967	"1_inshore"	"1_Tex"	0.325535266673045	0.0436820100428312	14.6	0.637757346625335	4.75281489342646	28.693	-95.609
"large jellyfish"	2001	10	22	37968	"2_shelf"	"1_Tex"	0.325535266673045	0.0195972230537173	29.3	0.574198635473917	9.53818331352022	28.469	-95.5025
