"taxa","agg_grp","stationid","year","season","month","day","depth_m","decslat_ctr","decslon_ctr","subregion_depth","subregion_alongshore","use_pop_den_no_m2","use_biomass_den_kg_m2","biomass_den_kg_m3","pop_den_no_m3"
"CHRYSAORA","large jellyfish",2416,1999,"fall",11,4,11,29.3965,-94.547,"1_inshore","1_Tex",0.156256928003062,0.00434915116275188,0.0478406627902707,1.71882620803368
"CHRYSAORA","large jellyfish",2417,1999,"fall",11,4,12,29.4135,-94.524,"1_inshore","1_Tex",0.234385392004592,0.00617214865612093,0.0740657838734512,2.8126247040551
"CHRYSAORA","large jellyfish",2418,1999,"fall",11,4,12,29.411,-94.4925,"1_inshore","1_Tex",0.0781284640015308,0.00205738288537364,0.0246885946244837,0.93754156801837
"CHRYSAORA","large jellyfish",2419,1999,"fall",11,4,12.3,29.3555,-94.541,"1_inshore","1_Tex",0.468770784009185,0.0104692141762051,0.128771334367323,5.76588064331298
"CHRYSAORA","large jellyfish",2420,1999,"fall",11,4,10,29.3075,-94.6465,"1_inshore","1_Tex",0.0520856426676872,0.00036459949867381,0.0036459949867381,0.520856426676872
"CHRYSAORA","large jellyfish",2421,1999,"fall",11,4,13.2,29.2795,-94.6245,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2422,1999,"fall",11,4,9.1,29.279,-94.706,"1_inshore","1_Tex",0.0781284640015308,0.000859413104016839,0.00782065924655324,0.71096902241393
"CHRYSAORA","large jellyfish",2423,1999,"winter",12,1,13,29.213,-94.7265,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2424,1999,"winter",12,1,13,29.2145,-94.7465,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2425,1999,"winter",12,1,13,29.2145,-94.7625,"1_inshore","1_Tex",0.0520856426676872,0.000755241818681464,0.00981814364285903,0.677113354679934
"CHRYSAORA","large jellyfish",2426,1999,"winter",12,1,14,29.193,-94.746,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2427,1999,"winter",12,1,18.5,29.1645,-94.757,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2428,1999,"winter",12,1,12,29.197,-94.8315,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2429,1999,"winter",12,1,12,29.1715,-94.8735,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2430,1999,"winter",12,1,4,29.2955,-94.773,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2493,1991,"summer",6,3,5.9,30.1755,-88.0535,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2494,1991,"summer",6,3,9.1,30.203,-88.305,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2495,1991,"summer",6,3,5.7,30.222,-88.2875,"1_inshore","2_Lou",0.0325535266673045,0.00110681990668835,0.0063088734681236,0.185555102003636
"CHRYSAORA","large jellyfish",2496,1991,"summer",6,3,14,30.171,-88.3005,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2497,1991,"summer",6,3,16.6,30.1515,-88.315,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2498,1991,"summer",6,3,20.7,30.096,-88.099,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2499,1991,"summer",6,5,27.6,30.031,-88.182,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2500,1991,"summer",6,5,30.2,30.0005,-88.1895,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2501,1991,"summer",6,5,28,30.0355,-88.172,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2502,1991,"summer",6,5,25,30.079,-88.182,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2503,2004,"fall",11,10,16.6,26.079,-97.125,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2504,2004,"fall",11,10,20,26.0275,-97.075,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2505,2004,"fall",11,10,18,26.011,-97.0915,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2506,2004,"fall",11,10,27.2,25.978,-96.991,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2507,2004,"fall",11,10,27.2,26.061,-96.992,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2508,2004,"fall",11,10,26,26.078,-97.008,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2509,2004,"fall",11,10,24.1,26.0595,-97.025,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2510,2004,"fall",11,10,18,26.11,-97.108,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2511,2004,"fall",11,26,18,26.1405,-97.105,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2512,2004,"fall",11,26,18,26.178,-97.0745,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2513,2004,"fall",11,26,19,26.3445,-97.091,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2514,2004,"fall",11,26,18,26.3575,-97.1095,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2515,2004,"fall",11,26,15.4,26.3625,-97.1415,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2516,2004,"fall",11,26,15.2,26.3415,-97.14,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2517,2004,"fall",11,26,15,26.1615,-97.1405,"1_inshore","1_Tex",0.0217023511115363,0.00041234467111919,0.00618517006678785,0.325535266673044
"CHRYSAORA","large jellyfish",2518,2004,"fall",11,26,16.5,26.1595,-97.1245,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2519,1991,"fall",10,17,29.3,29.9725,-88.1315,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2520,1991,"fall",10,17,13,30.212,-88.151,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2521,1991,"fall",10,17,16.5,30.1835,-88.238,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2522,1991,"fall",10,17,16.5,30.1715,-88.294,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2523,1991,"fall",10,17,18.3,30.1635,-88.2785,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2524,1991,"fall",10,17,11,30.231,-88.139,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2525,1991,"fall",10,17,8.2,30.227,-88.1055,"1_inshore","2_Lou",0.108511755557682,0.00245236567560361,0.0201093985399496,0.889796395572992
"CHRYSAORA","large jellyfish",2526,2004,"fall",11,4,7,28.394,-96.3385,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2527,2004,"fall",11,4,7,28.3725,-96.3605,"1_inshore","1_Tex",0.0217023511115363,0.000151916457780754,0.00106341520446528,0.151916457780754
"CHRYSAORA","large jellyfish",2528,2004,"fall",11,4,15.2,28.377,-96.2365,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2529,2004,"fall",11,4,14,28.4045,-96.229,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2530,2004,"fall",11,4,13.2,28.4285,-96.2055,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2531,2004,"fall",11,4,15,28.4395,-96.0965,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2532,2004,"fall",11,4,12,28.494,-96.0885,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2533,2004,"fall",11,4,6,28.523,-96.129,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2534,2004,"fall",11,22,18.1,28.325,-96.257,"1_inshore","1_Tex",0.0217023511115363,0.000737879937792235,0.0133556268740395,0.392812555118807
"CHRYSAORA","large jellyfish",2535,2004,"fall",11,22,18.1,28.325,-96.295,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2536,2004,"fall",11,22,17,28.3105,-96.341,"1_inshore","1_Tex",0.0217023511115363,0.00147575987558447,0.025087917884936,0.368939968896117
"CHRYSAORA","large jellyfish",2537,2004,"fall",11,22,16,28.291,-96.3785,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2538,2004,"fall",11,22,22,28.2295,-96.3395,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2539,2004,"fall",11,22,21.2,28.2085,-96.3955,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2540,2004,"fall",11,22,22,28.1925,-96.4045,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2541,2004,"fall",11,22,21.2,28.173,-96.428,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2597,2004,"fall",11,7,6,29.6755,-93.7935,"1_inshore","2_Lou",0.0217023511115363,0.000520856426676872,0.00312513856006123,0.130214106669218
"CHRYSAORA","large jellyfish",2598,2004,"fall",11,7,5,29.641,-93.839,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2599,2004,"fall",11,7,4.2,29.659,-93.9765,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2600,2004,"fall",11,7,5.3,29.64,-94.0565,"1_inshore","1_Tex",0.0217023511115363,0.0002387258622269,0.00126524706980257,0.115022460891142
"CHRYSAORA","large jellyfish",2601,2004,"fall",11,7,8,29.5885,-93.9905,"1_inshore","2_Lou",0.065107053334609,0.00496983840454182,0.0397587072363346,0.520856426676872
"CHRYSAORA","large jellyfish",2602,2004,"fall",11,7,7.3,29.5915,-93.9245,"1_inshore","2_Lou",0.173618808892291,0.00451408903119956,0.0329528499277568,1.26741730491372
"CHRYSAORA","large jellyfish",2603,2004,"fall",11,7,11,29.542,-93.9405,"1_inshore","2_Lou",0.0434047022230727,0.00284300799561126,0.0312730879517239,0.4774517244538
"CHRYSAORA","large jellyfish",2604,2004,"fall",11,7,11,29.574,-93.8405,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2605,2004,"fall",11,19,4.2,29.7255,-93.727,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2606,2004,"fall",11,19,3,29.739,-93.691,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2607,2004,"fall",11,19,7.3,29.708,-93.6265,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2608,2004,"fall",11,19,8,29.6915,-93.6445,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2609,2004,"fall",11,19,10.1,29.641,-93.5795,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2610,2004,"fall",11,19,11,29.608,-93.6755,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2611,2004,"fall",11,19,10.4,29.609,-93.708,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2612,2004,"fall",11,19,11.3,29.5745,-93.758,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",2613,2004,"winter",12,12,11,29.392,-94.5225,"1_inshore","1_Tex",0.065107053334609,0.00106341520446528,0.0116975672491181,0.716177586680699
"CHRYSAORA","large jellyfish",2614,2004,"winter",12,12,5.1,29.46,-94.5755,"1_inshore","1_Tex",0.065107053334609,0.00197491395114981,0.010072061150864,0.332045972006506
"CHRYSAORA","large jellyfish",2615,2004,"winter",12,12,9.3,29.408,-94.573,"1_inshore","1_Tex",0.0434047022230727,0.000607665831123017,0.00565129222944406,0.403663730674576
"CHRYSAORA","large jellyfish",2616,2004,"winter",12,12,9.3,29.3875,-94.5845,"1_inshore","1_Tex",0.0434047022230727,0.000173618808892291,0.00161465492269831,0.403663730674576
"CHRYSAORA","large jellyfish",2617,2004,"winter",12,12,12.3,29.3345,-94.5695,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2618,2004,"winter",12,12,11,29.29,-94.657,"1_inshore","1_Tex",0.0217023511115363,0.000325535266673045,0.00358088793340349,0.238725862226899
"CHRYSAORA","large jellyfish",2619,2004,"winter",12,12,9.3,29.2765,-94.6955,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2620,2004,"fall",11,4,5.1,27.844,-97.035,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2621,2004,"fall",11,4,10,27.9775,-96.9035,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2622,2004,"fall",11,4,16,27.924,-96.8555,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2623,2004,"fall",11,4,16.3,27.8425,-96.922,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2624,2004,"fall",11,4,19.2,27.8215,-96.889,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2625,2004,"fall",11,4,20,27.8275,-96.872,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2626,2004,"fall",11,4,20.3,27.7915,-96.8865,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2627,2004,"fall",11,4,19,27.743,-96.97,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2628,2004,"fall",11,18,21,27.7225,-96.9625,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2629,2004,"fall",11,18,23,27.6875,-96.956,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2630,2004,"fall",11,18,17,27.7075,-97.0245,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2631,2004,"fall",11,18,19,27.689,-97.0265,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2632,2004,"fall",11,18,22.3,27.6225,-97.007,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2633,2004,"fall",11,18,20,27.6045,-97.08,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2634,2004,"fall",11,18,16.3,27.6595,-97.074,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2635,2004,"fall",11,18,10.4,27.705,-97.1245,"1_inshore","1_Tex",0.0217023511115363,0.000868094044461453,0.00902817806239911,0.225704451559978
"CHRYSAORA","large jellyfish",2637,2004,"fall",11,7,9,29.24,-94.792,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2638,2004,"fall",11,7,4,29.241,-94.854,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2639,2004,"fall",11,7,5.3,29.2255,-94.8775,"1_inshore","1_Tex",0.0434047022230726,0.00112852225779989,0.00598116796633942,0.230044921782285
"CHRYSAORA","large jellyfish",2640,2004,"fall",11,7,9.1,29.1965,-94.8895,"1_inshore","1_Tex",0.0217023511115363,0.000759582288903772,0.00691219882902432,0.19749139511498
"CHRYSAORA","large jellyfish",2641,2004,"fall",11,7,12.1,29.1725,-94.8555,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2642,2004,"fall",11,7,12.1,29.1735,-94.8375,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",2643,2004,"fall",11,7,14.1,29.1565,-94.7765,"1_inshore","1_Tex",0.0217023511115363,0.00102001050224221,0.0143821480816152,0.306003150672662
"CHRYSAORA","large jellyfish",2644,2004,"fall",11,29,10,29.326,-94.637,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3778,1994,"summer",6,2,11.2,28.426,-96.255,"1_inshore","1_Tex",1.08511755557682,0.0079430605068223,0.0889622776764098,12.1533166224604
"CHRYSAORA","large jellyfish",3779,1994,"summer",6,2,12,28.4595,-96.1885,"1_inshore","1_Tex",0.868094044461453,0.00585963480011481,0.0703156176013777,10.4171285335374
"CHRYSAORA","large jellyfish",3780,1994,"summer",6,2,8,28.511,-96.157,"1_inshore","1_Tex",1.08511755557682,0.00755241818681464,0.0604193454945171,8.68094044461456
"CHRYSAORA","large jellyfish",3781,1994,"summer",6,2,11,28.488,-96.1485,"1_inshore","1_Tex",0.217023511115363,0.00151916457780754,0.0167108103558829,2.38725862226899
"CHRYSAORA","large jellyfish",3782,1994,"summer",6,2,12.1,28.4765,-96.1395,"1_inshore","1_Tex",0.217023511115363,0.00405833965785729,0.0491059098600732,2.62598448449589
"CHRYSAORA","large jellyfish",3783,1994,"summer",6,6,13.4,28.4775,-96.1025,"1_inshore","1_Tex",0.217023511115363,0.0026910915378305,0.0360606266069287,2.90811504894586
"CHRYSAORA","large jellyfish",3784,1994,"summer",6,6,19,28.3895,-96.081,"1_inshore","1_Tex",0.217023511115363,0.00451408903119956,0.0857676915927916,4.1234467111919
"CHRYSAORA","large jellyfish",3785,1994,"summer",6,6,19,28.322,-96.2465,"1_inshore","1_Tex",0.434047022230727,0.00902817806239911,0.171535383185583,8.24689342238381
"CHRYSAORA","large jellyfish",3786,1994,"summer",6,20,18.3,28.322,-96.2625,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3787,1994,"summer",6,20,21,28.2945,-96.238,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3788,1994,"summer",6,20,23,28.221,-96.297,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3789,1994,"summer",6,20,18.3,28.212,-96.422,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3790,1994,"summer",6,21,16,28.244,-96.4385,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3791,1994,"summer",6,21,15,28.2695,-96.411,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3792,1994,"summer",6,21,15,28.311,-96.352,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3793,1994,"summer",6,21,11.3,28.3365,-96.362,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3794,1994,"fall",10,27,109.7,29.041,-88.892,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3795,1994,"fall",10,27,82.3,29.0865,-88.8955,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3796,1994,"fall",10,28,45.7,29.0655,-88.979,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3797,1994,"fall",10,28,32.9,29.12,-88.9485,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3798,1994,"fall",10,28,24.1,29.27,-88.962,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3799,1994,"fall",10,28,109.7,29.0675,-88.875,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3800,1994,"fall",10,28,91.4,29.106,-88.8105,"2_shelf","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3811,1994,"fall",11,12,9.1,29.9745,-88.794,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3812,1994,"fall",11,12,5.5,29.893,-88.807,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3813,1994,"fall",11,12,9.1,30.0535,-88.845,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3815,1994,"fall",11,13,11,30.183,-88.427,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3816,1994,"fall",11,13,7.3,30.227,-88.7235,"1_inshore","2_Lou",0,0,0,0
"CHRYSAORA","large jellyfish",3817,2002,"fall",10,12,82.5,26.371,-96.3965,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3818,2002,"fall",10,12,73,26.341,-96.466,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3819,2002,"fall",10,12,110.1,26.1315,-96.368,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3820,2002,"fall",10,13,110.5,26.105,-96.371,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3821,2002,"fall",10,13,76,26.465,-96.544,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3824,2002,"fall",10,13,65,26.025,-96.5105,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3826,2002,"fall",10,13,20.3,26.2325,-97.0615,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3827,2002,"fall",10,13,29.3,26.3725,-97.0215,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3828,2002,"fall",10,13,16.1,26.401,-97.17,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3829,2002,"fall",10,14,14.6,26.4225,-97.2005,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3830,2002,"fall",10,14,22.9,26.0185,-97.056,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3833,2002,"fall",10,14,36.2,26.6335,-97.019,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3834,2002,"fall",10,14,26.2,26.699,-97.16,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3835,2002,"fall",10,14,19,26.6555,-97.23,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3836,2002,"fall",10,14,15.7,26.637,-97.264,"1_inshore","1_Tex",0.429706552008419,0.035622673161498,0.559275968635519,6.74639286653218
"CHRYSAORA","large jellyfish",3837,2002,"fall",10,14,32.9,27.0415,-97.108,"2_shelf","1_Tex",0.05008234871893,0.0041518267087993,0.136595098719497,1.6477092728528
"CHRYSAORA","large jellyfish",3838,2002,"fall",10,15,36.8,26.932,-97.062,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3839,2002,"fall",10,15,25.8,26.9235,-97.2345,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3840,2002,"fall",10,15,29.4,26.7745,-97.1665,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3841,2002,"fall",10,15,82.3,26.82,-96.724,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3843,2002,"fall",10,15,90.9,26.9565,-96.675,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3844,2002,"fall",10,15,44.8,26.992,-96.9815,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3845,2002,"fall",10,15,51,27.0965,-96.9265,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3847,2002,"fall",10,16,32.6,26.986,-97.1105,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3848,2002,"fall",10,16,34.7,27.1325,-97.0695,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3849,2002,"fall",10,16,41,27.122,-97.019,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3851,2002,"fall",10,16,47,27.1155,-96.9515,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3852,2002,"fall",10,16,51.4,27.083,-96.9275,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3854,2002,"fall",10,16,39.9,27.2075,-96.9915,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3855,2002,"fall",10,16,31.1,27.2425,-97.089,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3856,2002,"fall",10,16,15,27.0785,-97.354,"1_inshore","1_Tex",0.182299749336905,0.0151126492200294,0.226689738300441,2.73449624005357
"CHRYSAORA","large jellyfish",3857,2002,"fall",10,17,14,27.102,-97.3535,"1_inshore","1_Tex",0.287973505133847,0.023873003575596,0.334222050058344,4.03162907187386
"CHRYSAORA","large jellyfish",3858,2002,"fall",10,17,13,27.1165,-97.354,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3859,2002,"fall",10,17,16.5,27.2085,-97.3045,"1_inshore","1_Tex",0.0361705851858939,0.0029985415119106,0.0494759349465249,0.596814655567249
"CHRYSAORA","large jellyfish",3860,2002,"fall",10,17,91.3,27.343,-96.5385,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3861,2002,"fall",10,17,34.9,27.7635,-96.6695,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3863,2002,"fall",10,17,14,27.7835,-97.0375,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3864,2002,"fall",10,18,18.3,27.819,-96.9465,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3865,2002,"fall",10,18,23,27.619,-97.0435,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3866,2002,"fall",10,18,20.1,27.5455,-97.123,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3867,2002,"fall",10,18,30.5,27.6245,-96.862,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3868,2002,"fall",10,18,27.8,27.855,-96.701,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3869,2002,"fall",10,18,28.7,27.8875,-96.6545,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3870,2002,"fall",10,18,22.1,27.912,-96.723,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3871,2002,"fall",10,18,22.1,27.978,-96.693,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3872,2002,"fall",10,18,24,28.098,-96.4665,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3873,2002,"fall",10,19,13,28.0485,-96.795,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3874,2002,"fall",10,19,18.1,28.2185,-96.457,"1_inshore","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3875,2002,"fall",10,19,24,28.231,-96.274,"2_shelf","1_Tex",0.0120568617286313,0.000999513837303534,0.0239883320952848,0.289364681487151
"CHRYSAORA","large jellyfish",3877,2002,"fall",10,19,25.2,28.186,-96.2135,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3878,2002,"fall",10,19,27,28.1675,-96.191,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3879,2002,"fall",10,19,32,28.141,-96.0855,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3880,2002,"fall",10,19,14,28.439,-96.231,"1_inshore","1_Tex",0.0116262595240373,0.000963816914542694,0.0134934368035977,0.162767633336522
"CHRYSAORA","large jellyfish",3881,2002,"fall",10,19,20.3,28.4265,-95.9805,"2_shelf","1_Tex",0.0116262595240373,0.000963816914542694,0.0195654833652167,0.236013068337957
"CHRYSAORA","large jellyfish",3882,2002,"fall",10,20,28.2,28.1895,-96.02,"2_shelf","1_Tex",0,0,0,0
"CHRYSAORA","large jellyfish",3883,2002,"fall",10,20,30.7,28.128,-96.12,"2_shelf","1_Tex",0,0,0,0
